image_id,file_name,class_name,true_label,split,image_path,stat_mean,stat_std_dev,stat_variance,stat_median,stat_range,stat_skewness,stat_kurtosis,stat_entropy,stat_energy,stat_contrast,stat_mean_abs_dev,stat_min_value,stat_max_value,stat_iqr,stat_percentile_25,stat_percentile_50,stat_percentile_75,stat_signal_to_noise,stat_coef_of_var,stat_autocorrelation,stat_shannon_entropy,stat_root_mean_square,stat_harmonic_mean,stat_geometric_mean,stat_std_error_mean,stat_median_abs_dev
noncovid_117,117.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/117.png,0.2860783145188179,0.4090729962901077,0.1673407162937665,0.06288718059659,2.1344761848449707,1.5830484588887843,2.4182434146285567,3.906559545541361,31.89523434645686,0.1673407162937665,0.3288763244163988,0.0,2.1344761848449707,0.4741006419062614,0.0,0.06288718059659,0.4741006419062614,0.6993314586438207,1.4299336074395088,0.0867921213658635,5.635974083105301,0.499180847320582,2.0983442369831874e-06,0.0008101171427081,0.0361572862096293,0.06288718059659
noncovid_118,118.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/118.png,0.2815948783390922,0.4204651181836875,0.1767909156092222,0.0275234193541109,1.767735242843628,1.6457582231861687,1.9304834151666483,3.862192722265063,32.7790836628519,0.1767909156092222,0.3268917381492429,0.0,1.767735242843628,0.4413991346955299,0.0,0.0275234193541109,0.4413991346955299,0.6697207364900516,1.4931561279227878,0.1201462055829938,5.571966287184589,0.5060499887521296,2.0644969211309784e-06,0.0007136427717898,0.037164217040011,0.0275234193541109
noncovid_120,120.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/120.png,0.1668363239477912,0.2604380749468004,0.0678279908819952,0.0,1.4783858060836792,2.099014329681653,5.238469318051754,3.820032835133345,12.244780783412164,0.0678279908819952,0.1949535778646236,0.0,1.4783858060836792,0.2687249928712845,0.0,0.0,0.2687249928712845,0.6405963620546216,1.5610393994793383,0.0127098941409666,5.511142427095219,0.3092933071865725,1.910424929308456e-06,0.0003616359946203,0.0230196911092566,0.0
noncovid_158,158.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/158.png,0.2315846550045535,0.3900602522339716,0.1521470003728295,0.0,1.9153703451156616,1.8991682794574969,3.1985133583167,3.685410014749704,26.33964195922017,0.1521470003728295,0.2964121167424309,0.0,1.9153703451156616,0.3263773918151855,0.0,0.0,0.3263773918151855,0.5937135608272144,1.6843095766699314,-0.080770720093622,5.316922751737256,0.4536280996658029,1.77776841272624e-06,0.000258233479734,0.034476781178247,0.0
noncovid_171,171.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/171.png,0.3278527121146908,0.5001171556212395,0.250117169346679,0.0279224719852209,2.331805467605591,1.842530313376332,3.0255400428625387,3.8511513236859134,45.77338498401758,0.250117169346679,0.3819024882018311,0.0,2.331805467605591,0.5446124225854874,0.0,0.0279224719852209,0.5446124225854874,0.6555505102737911,1.5254324187084547,0.060626010274408,5.5560369162099725,0.5980004767453262,2.0983334746466618e-06,0.0008193260091175,0.0442045290159382,0.0279224719852209
noncovid_174,174.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/174.png,0.2739673766627675,0.3558740865837658,0.1266463655018296,0.0791467167437076,1.4189326763153076,1.246285165963334,0.6932303148144237,4.0021047791334565,25.81817458909547,0.1266463655018296,0.2936244627821907,0.0,1.4189326763153076,0.4622930586338043,0.0,0.0791467167437076,0.4622930586338043,0.769841405007375,1.2989651940268023,0.0057244074588804,5.773816717789196,0.4491152290641104,2.206875168044014e-06,0.0010648139962758,0.0314551224839936,0.0791467167437076
noncovid_226,226.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/226.png,0.2038889643390575,0.3324886726372623,0.1105487174320885,0.0,1.273754000663757,1.6399291644631528,1.570837169695272,3.7048992480006415,19.47128668305178,0.1105487174320885,0.258893145677348,0.0,1.273754000663757,0.2710926309227943,0.0,0.0,0.2710926309227943,0.6132189391683609,1.6307340307263989,0.1322490194138298,5.345039771899113,0.3900249058859473,1.7297147619273232e-06,0.0002091876838096,0.0293881243861902,0.0
noncovid_227,227.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/227.png,0.3586028802237706,0.52532084651016,0.275961991778151,0.0484121385961771,2.457028388977051,1.898129623267493,3.660710958548519,3.911407597662441,51.78342623781568,0.275961991778151,0.3977996459907444,0.0,2.457028388977051,0.5513265281915665,0.0,0.0484121385961771,0.5513265281915665,0.6826346221960047,1.4649097246022011,0.0099011991524529,5.642968343858355,0.6360487540141361,2.1333210111615386e-06,0.0010023505008744,0.0464322416082489,0.0484121385961771
noncovid_294,294.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/294.png,0.2733678765725926,0.3564061084545553,0.1270253141437202,0.1239805035293102,1.4632705450057983,1.3273751752159926,0.9062872174798526,4.02203547229597,25.82467969094764,0.1270253141437202,0.2870385129261876,0.0,1.4632705450057983,0.4582761451601982,0.0,0.1239805035293102,0.4582761451601982,0.767010169235862,1.3037600208300697,0.0228387844551745,5.802570629976234,0.4491718046421975,2.415062748921954e-06,0.0016230315748107,0.0315021470180655,0.1239805035293102
noncovid_354,354.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/354.png,0.3304291266540531,0.4938008768814411,0.2438393060088801,0.0,2.035593271255493,1.6161121905350957,2.0374058181425267,3.830067434655125,45.186907360030766,0.2438393060088801,0.3941371648438689,0.0,2.035593271255493,0.6225319355726242,0.0,0.0,0.6225319355726242,0.6691532416621154,1.4944229701591412,0.0864406862016197,5.525619294062602,0.594157145669595,1.8028133079153023e-06,0.0003670942454493,0.0436462435748413,0.0
noncovid_361,361.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/361.png,0.1968379473837558,0.2870017624498932,0.0823700116493449,0.0,1.1338491439819336,1.369117025881994,0.7476317677513986,3.8469881048774255,15.502744214988178,0.0823700116493449,0.2358754906422291,0.0,1.1338491439819336,0.3538479879498482,0.0,0.0,0.3538479879498482,0.6858399051755506,1.4580611425009111,0.0051895375840367,5.550030661080829,0.348016076036144,1.9104332483325988e-06,0.0003922787167135,0.0253676115551012,0.0
noncovid_378,378.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/378.png,0.21409919585858,0.3025180355857476,0.0915171618546596,0.0,1.2544894218444824,1.377813311912232,1.029636281177508,3.895989655048535,17.581520322809638,0.0915171618546596,0.2479560829315232,0.0,1.2544894218444824,0.3932485654950142,0.0,0.0,0.3932485654950142,0.7077214015443158,1.4129807184589862,-0.1272105976579162,5.62072495450856,0.3706152014177917,1.9692204678096487e-06,0.0005057331199875,0.0267390692992394,0.0
noncovid_381,381.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/381.png,0.2976879034613375,0.3806961146443434,0.144929531705299,0.0974302552640438,1.6708511114120483,1.2723345802050696,0.9970863622298274,4.025374531319342,29.894095305280725,0.144929531705299,0.3145185396030001,0.0,1.6708511114120483,0.5063777565956116,0.0,0.0974302552640438,0.5063777565956116,0.7819547141549653,1.2788430776589703,-0.0356572872140103,5.807387873870486,0.4832676479679823,2.2455971348245346e-06,0.0012466378555706,0.0336491005295483,0.0974302552640438
noncovid_382,382.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/382.png,0.1504280271292373,0.1991888456407367,0.0396761962276892,0.0,0.7466700673103333,1.28429029528703,0.8394941524267963,3.9661189941481463,7.975012809431524,0.0396761962276892,0.1627099991928275,0.0,0.7466700673103333,0.2534081786870956,0.0,0.0,0.2534081786870956,0.7551992755722734,1.324147164873787,-0.0995857273139178,5.721900204248392,0.2496092698072004,1.9692083959609388e-06,0.0004432878948019,0.0176059729361606,0.0
noncovid_383,383.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/383.png,0.2467404801027442,0.3803023036712056,0.1446298421776259,0.0,2.3932318687438965,2.113813513581801,6.651242547904197,3.818578005927055,26.3053704574667,0.1446298421776259,0.2976874134345166,0.0,2.3932318687438965,0.4770553335547447,0.0,0.0,0.4770553335547447,0.6487992024283484,1.5413048702541454,0.0240484744189809,5.509043552213964,0.4533328872902986,1.939377792746937e-06,0.0004621387379109,0.0336142922283468,0.0
noncovid_385,385.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/385.png,0.1703681727740331,0.2579679382323668,0.0665474571558582,0.0102118304930627,1.1042953729629517,1.6621815624700071,2.176320811456045,3.832610867618612,12.23331474562829,0.0665474571558582,0.2036665450755208,0.0,1.1042953729629517,0.2775174379348755,0.0,0.0102118304930627,0.2775174379348755,0.6604212659920056,1.5141791687495592,0.0234983837035377,5.529288692185856,0.3091484618273573,2.031718470343593e-06,0.000491161513764,0.0228013598066023,0.0102118304930627
noncovid_575,575.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/575.png,0.199294538651884,0.3094088306747941,0.0957338244995434,0.0,1.6840944290161133,1.8381395320822933,3.728749802621007,3.795422356355141,17.33787361740937,0.0957338244995434,0.2422171885161788,0.0,1.6840944290161133,0.3200806677341461,0.0,0.0,0.3200806677341461,0.6441118506714579,1.5525203689362066,-0.0473606861294765,5.475637011408002,0.3680382284980878,1.8823376975000165e-06,0.0003537996524694,0.0273481352911433,0.0
noncovid_576,576.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/576.png,0.2265960196236847,0.3201659111129974,0.1025062106388157,0.0274498146027326,1.2414202690124512,1.3768897329566288,0.7816955724509485,3.910177694745298,19.693051743758467,0.1025062106388157,0.2576910936081731,0.0,1.2414202690124512,0.3688842803239822,0.0,0.0274498146027326,0.3688842803239822,0.7077434043261002,1.4129370482531305,0.0833778409723724,5.6411939690190165,0.3922396802315046,2.064501910866059e-06,0.0006682735551362,0.0282989358565962,0.0274498146027326
noncovid_577,577.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/577.png,0.2198841946810716,0.3336871535012569,0.1113471164117713,0.0214999485760927,1.6758633852005005,1.7738742096237892,2.8718520437838078,3.8500641067575456,20.441110461736294,0.1113471164117713,0.2556592736709717,0.0,1.6758633852005005,0.3350462988018989,0.0,0.0214999485760927,0.3350462988018989,0.6589511565631396,1.5175586130019454,-0.0025356127155385,5.554468393739045,0.3996200388898369,2.0644980467725887e-06,0.0006287936548749,0.0294940561294468,0.0214999485760927
noncovid_578,578.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/578.png,0.1930708627041895,0.2700083401596291,0.072904503755758,0.0,1.2273682355880735,1.386855970091049,1.2959694985871275,3.9055825068083703,14.103150307980544,0.072904503755758,0.22379439469114,0.0,1.2273682355880735,0.3524715825915336,0.0,0.0,0.3524715825915336,0.7150525333310555,1.398493466998789,0.0815224629430148,5.63456451417046,0.331935026445083,1.969218417687728e-06,0.0004811019792956,0.0238655910379747,0.0
noncovid_579,579.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/579.png,0.2572547989329905,0.3777198357965453,0.1426722743541691,0.0,1.5948288440704346,1.4999838009682418,1.4804813482187198,3.849408875099083,26.733095158812493,0.1426722743541691,0.3043948202725914,0.0,1.5948288440704346,0.4220292419195175,0.0,0.0,0.4220292419195175,0.6810712424441359,1.4682712911992497,0.00686024691988,5.553523094274748,0.4570036169749891,1.910436007976309e-06,0.000448430578696,0.0333860321600508,0.0
noncovid_580,580.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/580.png,0.2889773199276533,0.4202530481257337,0.1766126244589702,0.0151272546499967,1.5281906127929688,1.4445279484634717,1.0207559220012712,3.873096118039329,33.29542603411706,0.1766126244589702,0.3385571005910606,0.0,1.5281906127929688,0.4429848715662956,0.0,0.0151272546499967,0.4429848715662956,0.6876253095394232,1.454276924676808,-0.0679764490833876,5.587696562196973,0.5100201132225468,1.999991068603503e-06,0.0006279598450202,0.0371454725180028,0.0151272546499967
noncovid_585,585.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/585.png,0.2270211683826346,0.3656849706098704,0.1337254977299418,0.0,2.055614709854126,2.085770442344028,5.025424268845642,3.766718063866516,23.713805903841063,0.1337254977299418,0.275448149238116,0.0,2.055614709854126,0.3671639412641525,0.0,0.0,0.3671639412641525,0.620809072888472,1.610796795801543,0.0377309690088109,5.434225470982439,0.4304231738925755,1.828559632226039e-06,0.0003180554259035,0.0323222903120303,0.0
noncovid_586,586.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/586.png,0.2731412442662986,0.4158096231152977,0.1728976426752859,0.0,1.672634482383728,1.614245010842594,1.862317132735046,3.810037029756211,31.680484095312348,0.1728976426752859,0.3306112086802386,0.0,1.672634482383728,0.4631751105189323,0.0,0.0,0.4631751105189323,0.6568885667708418,1.5223245549467617,0.1089053131576548,5.496721528247937,0.4974975195864073,1.8823436209578352e-06,0.0004157535086336,0.0367527255234312,0.0
noncovid_587,587.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/587.png,0.2209000438742805,0.3382342746655813,0.1144024245585518,0.0,1.3843131065368652,1.541049707632819,1.4457148275635028,3.791697144679856,20.889504504603,0.1144024245585518,0.2700015923287537,0.0,1.3843131065368652,0.3694159761071205,0.0,0.0,0.3694159761071205,0.6530958194490152,1.531164361642583,0.0039754445314855,5.470262666997805,0.4039792741493194,1.8028103625665357e-06,0.0002970139894596,0.0298959686557182,0.0
noncovid_672,672.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/672.png,0.1988241586368531,0.2986897215359562,0.089215549751227,0.0390481296926736,1.419121026992798,1.8219463337644823,3.0028080193641147,3.8745930793151295,16.479564263536584,0.089215549751227,0.2259967560239602,0.0,1.419121026992798,0.2837143316864967,0.0,0.0390481296926736,0.2837143316864967,0.6656522760882574,1.502280827359138,-0.0577011125877884,5.589856220805972,0.3588127587041458,2.0317346719532077e-06,0.0005795545052249,0.0264006909460995,0.0390481296926736
noncovid_673,673.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/673.png,0.2058887545354082,0.3336954758290532,0.1113526705887782,0.0,1.652083158493042,2.161485329214159,5.067195549816228,3.782045285683971,19.679084778613745,0.1113526705887782,0.2472597662086855,0.0,1.652083158493042,0.3209950178861618,0.0,0.0,0.3209950178861618,0.6169940932815886,1.6207562019695696,0.1162892889012268,5.456337977889084,0.3921005608678976,1.910433686465894e-06,0.0003945664519559,0.0294947917262493,0.0
noncovid_704,704.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/704.png,0.2807931320348871,0.3847558281977091,0.1480370473321051,0.0,1.566251277923584,1.295328610469076,0.843788153317512,3.921492263770024,29.04087428224853,0.1480370473321051,0.3191486761990063,0.0,1.566251277923584,0.5657412856817245,0.0,0.0,0.5657412856817245,0.7297937592171859,1.3702465776474375,-0.0111955750785347,5.657517441640785,0.4763211420145726,1.9393861809159355e-06,0.0005392447105019,0.0340079319024557,0.0
noncovid_705,705.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/705.png,0.2666388983006982,0.3466919657555152,0.1201953191194233,0.1092209629714489,1.603937029838562,1.3224092327038994,1.2507378047404396,4.001651512107205,24.485327514423474,0.1201953191194233,0.2840464695833162,0.0,1.603937029838562,0.4445977807044983,0.0,0.1092209629714489,0.4445977807044983,0.7690923227116457,1.3002302663452288,0.094777287275193,5.773162791698224,0.4373689760447503,2.1333002594796622e-06,0.0008897818758472,0.0306435299960773,0.1092209629714489
noncovid_706,706.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/706.png,0.303955562550982,0.4083976507629201,0.166788641148672,0.0,1.7460845708847046,1.180281262549019,0.4627711748443586,3.93240350943797,33.174736019757574,0.166788641148672,0.3454013356324594,0.0,1.7460845708847046,0.6043166071176529,0.0,0.0,0.6043166071176529,0.7442619165934306,1.3436097281306385,-0.0086062790925166,5.67325904165585,0.50909490780635,1.9692117432657994e-06,0.0005942905212841,0.0360975935343895,0.0
noncovid_781,781.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/781.png,0.226239627771065,0.3170139826135962,0.1004978651725335,0.0,1.3802666664123535,1.353444654983123,0.9950858305805834,3.9013198322375127,19.41532599635501,0.1004978651725335,0.2614877886743159,0.0,1.3802666664123535,0.4045862853527069,0.0,0.0,0.4045862853527069,0.7136559474440498,1.401231012165504,0.0756831079436006,5.62841477470616,0.3894640347278854,1.9692138372850586e-06,0.0005134851591644,0.0280203421046285,0.0
noncovid_782,782.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/782.png,0.1160755382552451,0.2018532582683081,0.0407447378735323,0.0,1.0440073013305664,1.926408763068234,3.394405175811761,3.620474499772493,6.939938362211484,0.0407447378735323,0.1531964139084038,0.0,1.0440073013305664,0.1803185194730758,0.0,0.0,0.1803185194730758,0.5750462697742823,1.7389818845762437,0.0030572681713905,5.2232406063020616,0.2328481660970882,1.6410133522160298e-06,0.0001166249954805,0.017841475965765,0.0
noncovid_921,921.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/921.png,0.1846096617591683,0.2744317753109976,0.0753127993003459,0.0,1.0258190631866455,1.4043899055552092,0.7462928791289616,3.826250343909356,14.0023713939431,0.0753127993003459,0.2206694951636336,0.0,1.0258190631866455,0.2854939997196197,0.0,0.0,0.2854939997196197,0.6726953861467957,1.4865515309215305,0.1410457533612318,5.520112396173055,0.3307469221552643,1.8550612609256085e-06,0.0003263089260088,0.0242565711619336,0.0
noncovid_956,956.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/956.png,0.317015521560279,0.4342391939241848,0.1885636775399258,0.0372039573267102,2.1043930053710938,1.4867606520194103,2.054647327888073,3.9444091727147033,37.00000236160787,0.1885636775399258,0.354813295633221,0.0,2.1043930053710938,0.571883499622345,0.0,0.0372039573267102,0.571883499622345,0.7300464719662215,1.3697726590387669,0.0959571791777819,5.690579552527778,0.5376453463483726,2.064472033807348e-06,0.0007915689785952,0.0383816848350964,0.0372039573267102
noncovid_957,957.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/957.png,0.249078666751302,0.3815871531601328,0.1456087554568547,0.0,1.5109755992889404,1.4548084857804928,0.9728645084625858,3.777829900115992,26.579064023994995,0.1456087554568547,0.3099521711382067,0.0,1.5109755992889404,0.414094902575016,0.0,0.0,0.414094902575016,0.6527421375337527,1.531994522602519,0.0981271315196625,5.450256462034727,0.4556851299828214,1.8550306521120136e-06,0.0003409284348336,0.0337278579516499,0.0
noncovid_1029,1029.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1029.png,0.2752385766943916,0.3980039224124062,0.1584071222556606,0.0352711752057075,2.0440833568573,1.840573571578184,3.854292561691887,3.9108117425720814,29.972914733621145,0.1584071222556606,0.3093263746541197,0.0,2.0440833568573,0.4357465878129005,0.0,0.0352711752057075,0.4357465878129005,0.691545659852905,1.4460324827733932,0.1009896568831471,5.642108706674405,0.483904325622757,2.031737456329851e-06,0.0006925259051148,0.0351789090595821,0.0352711752057075
noncovid_1030,1030.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1030.png,0.1621753657382214,0.267367091485371,0.0714851616093467,0.0,1.5274769067764282,2.244968662117098,6.002356699957419,3.760095314888316,12.5166093902941,0.0714851616093467,0.1975169247073154,0.0,1.5274769067764282,0.2464219257235527,0.0,0.0,0.2464219257235527,0.6065621549574282,1.6486294960292975,0.0015358058115085,5.424670863874534,0.3127075484564974,1.9104322096367797e-06,0.0003481131246278,0.0236321354319287,0.0
noncovid_1058,1058.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1058.png,0.1844333713233936,0.2679646138604361,0.0718050342813726,0.0,1.0931451320648191,1.4421684846399327,1.2428614617891842,3.855476305712709,13.545049950602936,0.0718050342813726,0.2194450806141503,0.0,1.0931451320648191,0.3185260593891144,0.0,0.0,0.3185260593891144,0.6882725311892132,1.4529074209166577,-0.011301197640365,5.562276546331962,0.3253009418047932,1.855064346401722e-06,0.0003349140841187,0.0236849494473436,0.0
noncovid_1059,1059.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1059.png,0.1335451757004193,0.2408054345464477,0.0579872573071035,0.0,1.242426514625549,2.138333540418136,4.424645334411477,3.593186344706817,9.705161121274802,0.0579872573071035,0.1769680999634602,0.0,1.242426514625549,0.1595238745212555,0.0,0.0,0.1595238745212555,0.5545747809934897,1.8031758413096424,0.0622039611015097,5.1838721203138025,0.2753571703441902,1.6410152111631725e-06,0.0001227678077867,0.0212843944642958,0.0
noncovid_1060,1060.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1060.png,0.1414901944008306,0.2436768776378648,0.0593784206953389,0.0,1.1616216897964478,1.8345042199425916,2.6923292475329745,3.634283686806773,10.16293066328625,0.0593784206953389,0.1877546802935512,0.0,1.1616216897964478,0.2028585225343704,0.0,0.0,0.2028585225343704,0.5806443973182597,1.722217420576491,0.1366422605058726,5.243163051955126,0.2817763222964694,1.6841989037437371e-06,0.0001482589572416,0.0215381965745123,0.0
noncovid_1061,1061.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1061.png,0.1376760491484674,0.2216276571244302,0.049118818402464,0.0,0.9075166583061218,1.760533087699037,2.30211467244768,3.7485595268004137,8.713409652684192,0.049118818402464,0.1695277940964246,0.0,0.9075166583061218,0.1977281346917152,0.0,0.0,0.1977281346917152,0.6212014769875683,1.6097764171415965,0.1638445962859254,5.408028239607372,0.2609090127067197,1.855033697784935e-06,0.0002648214555134,0.0195893024063964,0.0
noncovid_1062,1062.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1062.png,0.1467871073982678,0.2444918595584543,0.0597762693903509,0.0,1.2538105249404907,1.9438515374265244,3.657456831580486,3.705258737506103,10.409308708953798,0.0597762693903509,0.1863446561592354,0.0,1.2538105249404907,0.2152334190905094,0.0,0.0,0.2152334190905094,0.6003738009500985,1.665622164588955,0.1168397552706107,5.345558405625893,0.2851713945835057,1.7534146782466406e-06,0.0002017669814948,0.0216102314798365,0.0
noncovid_1065,1065.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1065.png,0.2729725798417348,0.4127482129255695,0.1703610872732512,0.0,2.0631144046783447,1.6929726537770349,2.5625645025309227,3.8306888862402495,31.34401492719406,0.1703610872732512,0.3230714051373979,0.0,2.0631144046783447,0.4365379512310028,0.0,0.0,0.4365379512310028,0.6613521511207815,1.5120500863671889,0.0535496186744065,5.526515859182609,0.4948485794853852,1.910438612930006e-06,0.0004625362314869,0.0364821325352874,0.0
noncovid_1093,1093.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1093.png,0.2120163440558826,0.3713710733822638,0.1379164741450947,0.0,1.833778023719788,2.023209034608124,3.793458541159719,3.637660439865825,23.4070277493654,0.1379164741450947,0.2786341880059808,0.0,1.833778023719788,0.2532297298312187,0.0,0.0,0.2532297298312187,0.5709000736779909,1.7516153060557391,-0.0327770120186014,5.248034676847728,0.4276299852581869,1.7777643444573597e-06,0.0002393479461177,0.0328248755406407,0.0
noncovid_1094,1094.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1094.png,0.172712782783492,0.2811610735723005,0.0790515492923285,0.0,1.1764955520629885,1.7930292949724556,2.410991443671412,3.733778036211192,13.936800592530725,0.0790515492923285,0.2144226315349442,0.0,1.1764955520629885,0.2577480375766754,0.0,0.0,0.2577480375766754,0.6142819356433545,1.62791120055518,-0.1332017221591531,5.386703056437355,0.3299715967006043,1.8285356721814209e-06,0.000267017206992,0.0248513627160829,0.0
noncovid_1099,1099.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1099.png,0.2690258739557976,0.4136924934291355,0.1711414791196153,0.0142924701794981,1.5425360202789309,1.6852302119806182,1.8362084954837865,3.828921110857658,31.17009919709389,0.1711414791196153,0.3154499452767823,0.0,1.5425360202789309,0.4295642599463463,0.0,0.0142924701794981,0.4295642599463463,0.6503024055945925,1.537742401301919,0.144741896830216,5.52396549840474,0.4934738088057926,2.0983134841144e-06,0.0007152580930944,0.0365655959287141,0.0142924701794981
noncovid_1100,1100.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1100.png,0.2541187212336808,0.3782833946780028,0.1430983266891136,0.0,1.6282488107681274,1.598561822494771,1.8829130771788325,3.847795271874959,26.582355349831023,0.1430983266891136,0.2990160855624708,0.0,1.6282488107681274,0.4128717109560966,0.0,0.0,0.4128717109560966,0.6717663345589175,1.48860891807394,0.1694470318632918,5.55119515690534,0.4557133432000371,1.9692138989497746e-06,0.0005224185537164,0.0334358441983853,0.0
noncovid_1101,1101.png,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/1101.png,0.2327799803751986,0.4010583840921189,0.1608478274505816,0.0057367887347936,1.898689866065979,2.1399113897619646,4.240789534886755,3.705980660451874,27.52439637939961,0.1608478274505816,0.2915879409615627,0.0,1.898689866065979,0.3091311156749725,0.0,0.0057367887347936,0.3091311156749725,0.5804127508502124,1.7229075431902967,0.0374165940496001,5.34659992027966,0.4637179603099922,1.999978898247096e-06,0.0004959864785551,0.035448887880407,0.0057367887347936
