filepath,filename,split,class_name,label,source,source_filepath
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%0.jpg,67%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%1.jpg,67%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%2.jpg,67%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/68.jpg,68.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%0.jpg,69%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%1.jpg,69%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%0.jpg,70%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%1.jpg,70%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%0.jpg,71%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%1.jpg,71%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/72.jpg,72.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/73.jpg,73.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/74.jpg,74.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%0.jpg,75%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%1.jpg,75%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%0.jpg,76%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%1.jpg,76%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%2.jpg,76%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/77.jpg,77.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/78.jpg,78.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/79.jpg,79.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%0.jpg,80%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/80%1.jpg,80%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%0.jpg,81%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%1.jpg,81%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%2.jpg,81%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81%3.jpg,81%3.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%0.jpg,82%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%1.jpg,82%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%2.jpg,82%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82%3.jpg,82%3.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/83%0.jpg,83%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/83%1.jpg,83%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/83%2.jpg,83%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/83%3.jpg,83%3.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/84%0.jpg,84%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/84%1.jpg,84%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/84%2.jpg,84%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/84%3.jpg,84%3.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/85%0.jpg,85%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/85%1.jpg,85%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/86.jpg,86.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/88.jpg,88.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/89%2.jpg,89%2.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/89%3.jpg,89%3.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/90.jpg,90.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/91%0.jpg,91%0.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/91%1.jpg,91%1.jpg,train,NonCOVID,0,original,
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.01.24.919183-p27-132_aug_0000.png,2020.01.24.919183-p27-132_aug_0000.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.01.24.919183-p27-132.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.01.24.919183-p27-133_aug_0001.png,2020.01.24.919183-p27-133_aug_0001.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.01.24.919183-p27-133.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.01.24.919183-p27-134_aug_0002.png,2020.01.24.919183-p27-134_aug_0002.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.01.24.919183-p27-134.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.01.24.919183-p27-135_aug_0003.png,2020.01.24.919183-p27-135_aug_0003.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.01.24.919183-p27-135.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%0_aug_0004.png,2020.02.10.20021584-p6-52%0_aug_0004.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%1_aug_0005.png,2020.02.10.20021584-p6-52%1_aug_0005.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%10_aug_0006.png,2020.02.10.20021584-p6-52%10_aug_0006.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%10.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%11_aug_0007.png,2020.02.10.20021584-p6-52%11_aug_0007.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%11.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%12_aug_0008.png,2020.02.10.20021584-p6-52%12_aug_0008.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%12.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%13_aug_0009.png,2020.02.10.20021584-p6-52%13_aug_0009.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%13.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%14_aug_0010.png,2020.02.10.20021584-p6-52%14_aug_0010.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%14.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%15_aug_0011.png,2020.02.10.20021584-p6-52%15_aug_0011.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%15.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%2_aug_0012.png,2020.02.10.20021584-p6-52%2_aug_0012.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%3_aug_0013.png,2020.02.10.20021584-p6-52%3_aug_0013.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%4_aug_0014.png,2020.02.10.20021584-p6-52%4_aug_0014.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%4.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%5_aug_0015.png,2020.02.10.20021584-p6-52%5_aug_0015.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%5.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%6_aug_0016.png,2020.02.10.20021584-p6-52%6_aug_0016.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%6.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%7_aug_0017.png,2020.02.10.20021584-p6-52%7_aug_0017.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%7.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%8_aug_0018.png,2020.02.10.20021584-p6-52%8_aug_0018.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%8.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.10.20021584-p6-52%9_aug_0019.png,2020.02.10.20021584-p6-52%9_aug_0019.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.10.20021584-p6-52%9.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20021493-p16-109%0_aug_0020.png,2020.02.11.20021493-p16-109%0_aug_0020.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20021493-p16-109%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20021493-p16-109%1_aug_0021.png,2020.02.11.20021493-p16-109%1_aug_0021.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20021493-p16-109%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20021493-p16-109%2_aug_0022.png,2020.02.11.20021493-p16-109%2_aug_0022.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20021493-p16-109%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20022053-p12-67%0_aug_0023.png,2020.02.11.20022053-p12-67%0_aug_0023.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20022053-p12-67%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20022053-p12-67%1_aug_0024.png,2020.02.11.20022053-p12-67%1_aug_0024.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20022053-p12-67%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20022053-p12-67%2_aug_0025.png,2020.02.11.20022053-p12-67%2_aug_0025.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20022053-p12-67%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.11.20022053-p12-67%3_aug_0026.png,2020.02.11.20022053-p12-67%3_aug_0026.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.11.20022053-p12-67%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.13.20022673-p13-77%0_aug_0027.png,2020.02.13.20022673-p13-77%0_aug_0027.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.13.20022673-p13-77%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.13.20022673-p13-77%1_aug_0028.png,2020.02.13.20022673-p13-77%1_aug_0028.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.13.20022673-p13-77%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.13.20022673-p13-77%2_aug_0029.png,2020.02.13.20022673-p13-77%2_aug_0029.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.13.20022673-p13-77%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.17.20024018-p17-61%0_aug_0030.png,2020.02.17.20024018-p17-61%0_aug_0030.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.17.20024018-p17-61%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.17.20024018-p17-61%1_aug_0031.png,2020.02.17.20024018-p17-61%1_aug_0031.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.17.20024018-p17-61%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.17.20024018-p17-61%2_aug_0032.png,2020.02.17.20024018-p17-61%2_aug_0032.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.17.20024018-p17-61%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.17.20024018-p17-61%3_aug_0033.png,2020.02.17.20024018-p17-61%3_aug_0033.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.17.20024018-p17-61%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.17.20024018-p17-61%4_aug_0034.png,2020.02.17.20024018-p17-61%4_aug_0034.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.17.20024018-p17-61%4.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.19.20025023-p20-93%0_aug_0035.png,2020.02.19.20025023-p20-93%0_aug_0035.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.19.20025023-p20-93%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.19.20025023-p20-93%1_aug_0036.png,2020.02.19.20025023-p20-93%1_aug_0036.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.19.20025023-p20-93%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.19.20025023-p20-93%2_aug_0037.png,2020.02.19.20025023-p20-93%2_aug_0037.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.19.20025023-p20-93%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.19.20025023-p20-93%3_aug_0038.png,2020.02.19.20025023-p20-93%3_aug_0038.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.19.20025023-p20-93%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p18-66%0_aug_0039.png,2020.02.22.20024927-p18-66%0_aug_0039.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p18-66%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p18-66%1_aug_0040.png,2020.02.22.20024927-p18-66%1_aug_0040.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p18-66%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p18-66%2_aug_0041.png,2020.02.22.20024927-p18-66%2_aug_0041.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p18-66%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%0_aug_0042.png,2020.02.22.20024927-p19-68%0_aug_0042.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%1_aug_0043.png,2020.02.22.20024927-p19-68%1_aug_0043.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%2_aug_0044.png,2020.02.22.20024927-p19-68%2_aug_0044.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%3_aug_0045.png,2020.02.22.20024927-p19-68%3_aug_0045.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%4_aug_0046.png,2020.02.22.20024927-p19-68%4_aug_0046.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%4.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p19-68%5_aug_0047.png,2020.02.22.20024927-p19-68%5_aug_0047.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p19-68%5.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p20-70%0_aug_0048.png,2020.02.22.20024927-p20-70%0_aug_0048.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%0.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p20-70%1_aug_0049.png,2020.02.22.20024927-p20-70%1_aug_0049.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%1.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p20-70%2_aug_0050.png,2020.02.22.20024927-p20-70%2_aug_0050.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%2.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.22.20024927-p20-70%3_aug_0051.png,2020.02.22.20024927-p20-70%3_aug_0051.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.22.20024927-p20-70%3.png
/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.23.20026856-p17-115%0_aug_0052.png,2020.02.23.20026856-p17-115%0_aug_0052.png,train,COVID,1,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.23.20026856-p17-115%0.png
