image_id,file_name,class_name,true_label,split,image_path,stat_mean,stat_std_dev,stat_variance,stat_median,stat_range,stat_skewness,stat_kurtosis,stat_entropy,stat_energy,stat_contrast,stat_mean_abs_dev,stat_min_value,stat_max_value,stat_iqr,stat_percentile_25,stat_percentile_50,stat_percentile_75,stat_signal_to_noise,stat_coef_of_var,stat_autocorrelation,stat_shannon_entropy,stat_root_mean_square,stat_harmonic_mean,stat_geometric_mean,stat_std_error_mean,stat_median_abs_dev,concept_score_peripheral_ground_glass_opacities,concept_score_bilateral_involvement,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_increased_density_in_the_lung,concept_score_ground_glass_appearance,med_task_prob_covid,med_neural_prob_covid
noncovid_52_1,52%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/52%1.jpg,0.2118312205529946,0.3181824286472268,0.1012400578998475,0.0012226349208503,1.3395822048187256,1.500537541067453,1.2628537212506463,3.826310689709272,18.702403059304835,0.1012400578998475,0.2542189477447323,0.0,1.3395822048187256,0.333824910223484,0.0,0.0012226349208503,0.333824910223484,0.665751894916734,1.5020563438033243,0.0713423460489472,5.520199456759331,0.3822466793849477,1.999963264143628e-06,0.000493578907739,0.0281236191188573,0.0012226349208503,0.5749641,0.49718237,0.6035043,0.28738078,0.6833594,0.64226156,0.60473853,0.5223883,0.010028537,0.3852627
noncovid_53,53.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/53.jpg,0.2982516898428002,0.3865338763898354,0.1494084375969526,0.0510808527469635,1.5931144952774048,1.149423087615482,0.3771976550960332,3.9884947964127297,30.510401035652933,0.1494084375969526,0.3263327217687219,0.0,1.5931144952774048,0.5465076863765717,0.0,0.0510808527469635,0.5465076863765717,0.7716035681654813,1.295998948383381,0.1065771753599333,5.754181663211417,0.488223829909027,2.133308661668105e-06,0.0009281964763025,0.0341650906441969,0.0510808527469635,0.5764128,0.5157061,0.57731956,0.33362976,0.66114455,0.6045026,0.5523888,0.4736883,0.019193945,0.40627715
noncovid_54_0,54%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%0.jpg,0.273646699017263,0.4009629435305239,0.1607712820846621,0.0173253994435071,2.107729196548462,1.7598162183853132,3.2592114463747874,3.883641343194518,30.163686139866456,0.1607712820846621,0.3136412671333346,0.0,2.107729196548462,0.460698626935482,0.0,0.0173253994435071,0.460698626935482,0.6824720861626086,1.4652577391596058,-0.0041748168440333,5.60291010623342,0.485441858483286,2.0317331081058742e-06,0.0006611418899578,0.035440452046869,0.0173253994435071,0.6424198,0.52103436,0.6488153,0.25907996,0.7904224,0.66742325,0.5994077,0.44832927,0.0008372667,0.36998907
noncovid_54_1,54%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%1.jpg,0.1684145603503566,0.2771921190271264,0.0768354708507486,0.0,1.11995267868042,1.5871041745647867,1.3205060340248955,3.674777131083236,13.465463678560322,0.0768354708507486,0.217897384527987,0.0,1.11995267868042,0.2381638064980507,0.0,0.0,0.2381638064980507,0.6075712158420332,1.6458916524229104,-0.0958389889530011,5.301582743201292,0.3243438530152105,1.6841557341855045e-06,0.0001564183228902,0.0245005533819437,0.0,0.77817345,0.509146,0.7854908,0.10220976,0.9460521,0.81231725,0.75293684,0.45483425,3.9115466e-09,0.25962567
noncovid_54_2,54%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%2.jpg,0.2024686348886462,0.3083886566681476,0.0951035635615846,0.0082487622275948,1.3409541845321655,1.6561283606561812,1.9874782911722464,3.830868197180496,17.420430294432837,0.0951035635615846,0.2397287607923317,0.0,1.3409541845321655,0.3206901922821998,0.0,0.0082487622275948,0.3206901922821998,0.6565351026234935,1.5231428652529582,0.0857349943441927,5.526774550186882,0.3689134202970346,1.999985154024863e-06,0.0005093538239977,0.0272579637963821,0.0082487622275948,0.7015315,0.51228017,0.71971637,0.15946406,0.88092905,0.74993473,0.6713314,0.4369292,4.7419513e-07,0.30930808
noncovid_54_3,54%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/54%3.jpg,0.1586661971668945,0.2559044356935609,0.0654870802076399,0.0,1.1298052072525024,1.8652488403887368,3.2138661568939515,3.741519654132909,11.6047414183736,0.0654870802076399,0.1977248610626247,0.0,1.1298052072525024,0.2502963654696941,0.0,0.0,0.2502963654696941,0.620018862580522,1.6128478545709737,0.0435168809374382,5.397871850221474,0.3011013821473488,1.8027988247228805e-06,0.0002415980268789,0.0226189702268292,0.0,0.70407146,0.53001267,0.76372117,0.14577189,0.92234737,0.75346786,0.715319,0.48309365,1.042429e-07,0.28853136
noncovid_56_0,56%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%0.jpg,0.2774677103498106,0.4079061222565441,0.1663874045743707,0.0021962098544463,1.8660337924957275,1.749661793906226,2.833168154068109,3.8791954535634567,31.152094062225565,0.1663874045743707,0.3140905250155867,0.0,1.8660337924957275,0.4168943464756012,0.0,0.0021962098544463,0.4168943464756012,0.680222764473584,1.4701030319610395,-0.0600423551313203,5.596496043310349,0.4933312628053661,2.031706514417507e-06,0.0006414379967278,0.0360541481418889,0.0021962098544463,0.6293128,0.5244209,0.6451912,0.29994988,0.77627903,0.6409182,0.6014258,0.45442453,0.0031813146,0.39654493
noncovid_56_1,56%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/56%1.jpg,0.278777071958757,0.424925912967594,0.1805620315113432,0.0,1.7164615392684937,1.711479391582832,2.202245431124449,3.833575253445404,33.05967198223888,0.1805620315113432,0.3259272384082123,0.0,1.7164615392684937,0.4073233157396316,0.0,0.0,0.4073233157396316,0.656058873776294,1.5242498602268792,0.0180772219467796,5.530680006835672,0.5082112625289223,1.939385743611255e-06,0.0005140818158765,0.0375584993201588,0.0,0.7061571,0.5283409,0.7336277,0.17260286,0.8998361,0.7460025,0.68952763,0.46020755,1.7233049e-06,0.32021925
noncovid_57_0,57%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/57%0.jpg,0.3182534536645107,0.4426575655535127,0.1959457203417624,0.0413015969097614,1.8249636888504028,1.3669150072457723,0.8759497157262377,3.926390771421716,38.04556558222737,0.1959457203417624,0.3575096330565657,0.0,1.8249636888504028,0.5291628539562225,0.0,0.0413015969097614,0.5291628539562225,0.7189592124272071,1.3908963452134082,-0.0006449584442677,5.664584494337638,0.5451889407454551,2.1332830717535693e-06,0.0009090573404878,0.0391257707933021,0.0413015969097614,0.658607,0.5179267,0.69249415,0.22140105,0.84382343,0.68504554,0.64753485,0.4578127,6.4123444e-05,0.34672534
noncovid_59_0,59%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/59%0.jpg,0.2645832172129303,0.4284844658039733,0.1835989374353163,0.0,1.6969066858291626,1.6387771231624737,1.6466837691313971,3.7151178909216975,32.46121168205582,0.1835989374353163,0.3358554354672378,0.0,1.6969066858291626,0.3975802063941955,0.0,0.0,0.3975802063941955,0.6174846951144285,1.6194695578863536,-0.0236203480798428,5.359782157365935,0.5035903258265205,1.7534153877085177e-06,0.0002543362175643,0.0378730339253856,0.0,0.69197303,0.50652575,0.70467776,0.17966111,0.8627021,0.7256731,0.66012484,0.44604743,1.1724821e-06,0.32228598
noncovid_60,60.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/60.jpg,0.3401253312986227,0.4988894709636833,0.2488907042384238,0.06340267136693,2.2590479850769043,1.6472686190123675,2.0296204091757115,3.899507391611436,46.66572098936598,0.2488907042384238,0.3868649384374976,0.0,2.2590479850769043,0.5261436551809311,0.0,0.06340267136693,0.5261436551809311,0.6817635354742668,1.4667812863537324,-0.0546320040468045,5.625799975603012,0.6038012464622955,2.2455941849308145e-06,0.0012234473710681,0.0440960159976237,0.06340267136693,0.7300748,0.5250155,0.7726114,0.13021414,0.93451476,0.7637032,0.7339063,0.500122,7.2382043e-09,0.27316478
noncovid_62,62.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/62.jpg,0.2489721767051378,0.338948990195735,0.1148864179547084,0.1155967861413955,1.564556360244751,1.670722914572741,2.640347900782708,3.9888361927524656,22.63981602918436,0.1148864179547084,0.2589572646138549,0.0,1.564556360244751,0.3944642022252083,0.0,0.1155967861413955,0.3944642022252083,0.73453956013205,1.361393046730512,-0.0212371524591275,5.754674194017732,0.4205633872890064,2.1694796812697813e-06,0.000966573916021,0.0299591411804671,0.1155967861413955,0.6339872,0.51821196,0.66335976,0.25012204,0.8066035,0.66159415,0.61516535,0.4748972,0.00010760619,0.35421956
noncovid_63_0,63%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%0.jpg,0.3154741567850578,0.4730241054906735,0.2237518043752518,0.0,2.2100720405578613,1.775469141081239,2.930495779030076,3.861317105904768,41.37929574073537,0.2237518043752518,0.3650725204743139,0.0,2.2100720405578613,0.4291941970586777,0.0,0.0,0.4291941970586777,0.6669289919777376,1.4994068303761543,0.0347178120234977,5.57070303980387,0.5685734323502067,1.9692242986669605e-06,0.0006099062145907,0.0418098190821445,0.0,0.6136318,0.51429975,0.64947706,0.2885153,0.775418,0.6226912,0.6082786,0.46819726,0.0006157509,0.38204315
noncovid_63_1,63%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%1.jpg,0.2112845188676146,0.3326122561584906,0.1106309129468414,0.0,1.4092442989349363,1.6999443705754325,2.1302085702602227,3.772769074978725,19.874823790074984,0.1106309129468414,0.2595633050045762,0.0,1.4092442989349363,0.328686960041523,0.0,0.0,0.328686960041523,0.635225791382582,1.5742386519425815,0.0499171258081196,5.442955234706386,0.3940457598553255,1.8550486097390435e-06,0.0003281741461496,0.0293990477294282,0.0,0.57802355,0.5024172,0.65703416,0.23490927,0.75343865,0.682146,0.6742423,0.51032215,0.0011139899,0.3706306
noncovid_63_2,63%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%2.jpg,0.4149379964055697,0.6577787882688085,0.432672934296382,0.0,2.889122009277344,1.8010178929402436,2.640560567413016,3.7747112030989447,77.42034882015368,0.432672934296382,0.5010574532101373,0.0,2.889122009277344,0.6178817003965378,0.0,0.0,0.6178817003965378,0.6308159718583524,1.585245974017479,0.0868111617447464,5.445757133314197,0.7777187635369553,1.882307038915232e-06,0.0004801516049995,0.058139980213193,0.0,0.58628994,0.50661445,0.6232171,0.29967657,0.70835835,0.6297722,0.60545695,0.47175205,0.0052357134,0.39976543
noncovid_63_3,63%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%3.jpg,0.2805572536890395,0.4332167833367192,0.1876767813646139,0.0,2.131927251815796,1.808312924527523,3.019038283695715,3.812993190009408,34.097811707155195,0.1876767813646139,0.3340509843483232,0.0,2.131927251815796,0.4660163894295692,0.0,0.0,0.4660163894295692,0.6476125045655753,1.5441296834794462,0.1272259269623455,5.5009863659853,0.5161290090298645,1.882346084312769e-06,0.0004308496193554,0.0382913156526521,0.0,0.5891729,0.5008772,0.6013386,0.30353943,0.6585209,0.64829606,0.6069577,0.5043881,0.011527694,0.4047006
noncovid_63_4,63%4.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%4.jpg,0.3207046804745914,0.5078662189274726,0.2579280963276876,0.0,2.3644518852233887,1.9448622296365767,3.4853903513875446,3.8025405038586015,46.17978731596766,0.2579280963276876,0.3797411832451871,0.0,2.3644518852233887,0.5149704813957214,0.0,0.0,0.5149704813957214,0.6314734807099068,1.5835946584125686,0.1310328883246099,5.485906327511564,0.6006493056734498,1.9692195831879707e-06,0.0005778339680106,0.0448894559173984,0.0,0.60751164,0.48712704,0.6164989,0.3264516,0.5824642,0.6294668,0.58379,0.5337494,0.13118696,0.42251706
noncovid_63_5,63%5.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%5.jpg,0.2711483853745449,0.4070481270936272,0.1656881777704296,0.0192386731505393,1.88025975227356,1.7819943677387464,3.019360245455127,3.856506036659435,30.61883195669151,0.1656881777704296,0.3191123215783022,0.0,1.88025975227356,0.4570531174540519,0.0,0.0192386731505393,0.4570531174540519,0.6661318433737283,1.5012006305379992,0.1486565805238154,5.563762134062255,0.4890906098686136,2.0644870057971576e-06,0.0006843446653347,0.0359783113671484,0.0192386731505393,0.5560711,0.49531528,0.63408935,0.35413802,0.56466764,0.61891073,0.5906687,0.5322325,0.29659945,0.4412215
noncovid_63_6,63%6.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%6.jpg,0.3689888837543549,0.5524093372699996,0.3051560759030802,0.0076097836717963,2.496500253677368,1.733664495640323,2.5528228453163377,3.8580259904627847,56.487535646382725,0.3051560759030802,0.4290903298347075,0.0,2.496500253677368,0.6107082813978195,0.0,0.0076097836717963,0.6107082813978195,0.6679615837348197,1.4970893747513334,0.0584958027730189,5.565954963876729,0.6643108250189553,1.999989814482545e-06,0.0006944693492493,0.0488265485467979,0.0076097836717963,0.6283886,0.51962245,0.67253494,0.23186852,0.81169856,0.6899201,0.64626133,0.47109434,0.00028542784,0.3634951
noncovid_63_7,63%7.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%7.jpg,0.2761312732109218,0.413398003002398,0.1708979088863706,0.0,1.939469337463379,1.7201980828953918,2.749947615168733,3.840394513474045,31.63473778322629,0.1708979088863706,0.3270584990497127,0.0,1.939469337463379,0.4865641370415687,0.0,0.0,0.4865641370415687,0.6679534087055359,1.4971067861865308,0.0989511445193273,5.540518119461524,0.4971381990266443,1.910435892089401e-06,0.0004604778167592,0.0365395664064965,0.0,0.6018787,0.49488735,0.63458717,0.26285553,0.7055024,0.68224746,0.63673836,0.52828276,0.014250819,0.38516593
noncovid_64,64.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/64.jpg,0.2540403230523225,0.3540167819010814,0.1253278818675978,0.0396053995937109,1.4848064184188845,1.442843233700685,1.3326139292376968,3.929593229193276,24.30263905332816,0.1253278818675978,0.2850775598708424,0.0,1.4848064184188845,0.3946987465023994,0.0,0.0396053995937109,0.3946987465023994,0.7175919856006151,1.3935456294793314,0.0922039158757388,5.669204664283322,0.43573428555041,2.098347407699464e-06,0.0007747250969327,0.0312909583920117,0.0396053995937109,0.6621422,0.51176184,0.6950105,0.22009023,0.8451928,0.68185806,0.65231746,0.46736068,2.5980908e-05,0.34489462
noncovid_65_0,65%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%0.jpg,0.1940147691202582,0.3293211000735091,0.1084523869536262,0.0,1.5329042673110962,2.2466040669460847,4.852665917192026,3.735023765717914,18.70004705157291,0.1084523869536262,0.2313090829550219,0.0,1.5329042673110962,0.2745745629072189,0.0,0.0,0.2745745629072189,0.5891337662335798,1.6974022213194628,-0.0159522744218934,5.38850026421899,0.3822226021448932,1.8285605041451264e-06,0.0003004513381128,0.0291081478812239,0.0,0.7274337,0.5214557,0.70618564,0.16947706,0.88282263,0.75853455,0.66200954,0.4365123,2.4978806e-06,0.31811297
noncovid_65_1,65%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%1.jpg,0.2600597445889434,0.3318356921100208,0.1101149265581365,0.087015688419342,1.6296967267990112,1.3294735355884946,1.431452354930042,4.042356798235188,22.751487656166788,0.1101149265581365,0.2715715003478749,0.0,1.6296967267990112,0.456436850130558,0.0,0.087015688419342,0.456436850130558,0.7836979778677409,1.2759979159193906,-0.1532502822275434,5.831888106133031,0.421599332677132,2.41506615997068e-06,0.001618320097041,0.0293304085163408,0.087015688419342,0.686094,0.5091316,0.6769139,0.2299833,0.832113,0.7073977,0.6414581,0.42529577,0.00023157777,0.36939248
noncovid_65_2,65%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%2.jpg,0.2610175744994194,0.3400291881808294,0.1156198488149139,0.0564338974654674,1.3041629791259766,1.0855154750186833,-0.0979830313196079,3.9850155722995786,23.52000294559665,0.1156198488149139,0.2859306000639208,0.0,1.3041629791259766,0.4759571179747581,0.0,0.0564338974654674,0.4759571179747581,0.7676305915538572,1.3027061064104162,-0.0495386846303982,5.749162203837233,0.4286607318293499,2.133320435162281e-06,0.0008865927721832,0.0300546180955026,0.0564338974654674,0.6142721,0.50965816,0.59930694,0.27220386,0.70610946,0.6710038,0.58937395,0.47064272,0.003678278,0.38738778
noncovid_65_3,65%3.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%3.jpg,0.2564957295826389,0.3476842401209657,0.1208843308284933,0.0560386776924133,1.1781209707260132,1.2040616019062476,0.1487337541248816,3.9459896802041934,23.89432193569581,0.1208843308284933,0.2883651402023304,0.0,1.1781209707260132,0.4162090048193931,0.0,0.0560386776924133,0.4162090048193931,0.7377239525422465,1.3555166812590045,-0.096937601540317,5.692859742844957,0.4320583179648594,2.1330927084865817e-06,0.0008080063506236,0.0307312354876533,0.0560386776924133,0.65635306,0.51707214,0.64637285,0.28780404,0.7879021,0.65770847,0.6120688,0.44120795,0.001151439,0.3955059
noncovid_65_4,65%4.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%4.jpg,0.207118865022494,0.3118877164046134,0.0972739476440845,0.0,1.3554021120071411,1.5104669504447434,1.550769696267884,3.80726731373316,17.9420380022132,0.0972739476440845,0.2524083662397061,0.0,1.3554021120071411,0.3448511362075805,0.0,0.0,0.3448511362075805,0.6640793787287854,1.5058392501848687,0.1953403353373695,5.492725672676811,0.3743957423533161,1.8550589588543748e-06,0.0003327669847982,0.0275672399048111,0.0,0.6772417,0.5392865,0.7042101,0.20400299,0.87490183,0.70665026,0.65663767,0.48325795,8.8061215e-06,0.33117718
noncovid_66,66.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/66.jpg,0.2071373034214048,0.3048581810898076,0.0929385105773859,0.0,1.2225701808929443,1.3366401259065943,0.6285831438390543,3.825347098271263,17.388079749897862,0.0929385105773859,0.2516839827620458,0.0,1.2225701808929443,0.4056180417537689,0.0,0.0,0.4056180417537689,0.6794524038309504,1.4717686097785934,-0.0331616773649,5.518809288170273,0.3685707164793169,1.910419059590578e-06,0.0003854382259004,0.0269459108935999,0.0,0.62449986,0.50972575,0.6251816,0.2637946,0.7417579,0.67352986,0.6031953,0.4624318,0.0014156624,0.3816396
noncovid_67_0,67%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%0.jpg,0.3060647281527053,0.4776191360256714,0.2281200390979088,0.0,2.723183870315552,2.112169754231348,5.414042317934189,3.8216342530031726,41.18984408538857,0.2281200390979088,0.3634339520849607,0.0,2.723183870315552,0.5337591916322708,0.0,0.0,0.5337591916322708,0.6408120283610799,1.5605167537873628,0.1550083602961907,5.5134527847144135,0.5672703561064144,1.9393810445113448e-06,0.0005260059387442,0.0422159662385265,0.0,0.7520577,0.53490573,0.78302383,0.11373946,0.9439556,0.8057888,0.7378857,0.45662686,9.23812e-09,0.26856244
noncovid_67_1,67%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%1.jpg,0.3957713421259541,0.5668173638825316,0.3212819239987421,0.0318232420831918,2.218064069747925,1.5406384863334384,1.548710371644403,3.9051349068520618,61.17336054360591,0.3212819239987421,0.4482404511309141,0.0,2.218064069747925,0.6595009714365005,0.0,0.0318232420831918,0.6595009714365005,0.698233097839389,1.4321839495446391,0.1651158823871734,5.63391876393319,0.6913153254824611,2.031737000620746e-06,0.0008179450289106,0.0501000502119526,0.0318232420831918,0.64030945,0.5234746,0.65656286,0.2696094,0.7959428,0.6671752,0.61000615,0.44848102,0.00051307934,0.3823546
noncovid_67_2,67%2.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%2.jpg,0.376028614327879,0.5540865525568602,0.3070119077243462,0.0,2.3466715812683105,1.5642178465677583,1.7513199594048698,3.8487347600993536,57.39640659426445,0.3070119077243462,0.4371407798785185,0.0,2.3466715812683105,0.5579012036323547,0.0,0.0,0.5579012036323547,0.6786447603680668,1.4735223103891852,0.0850751596312054,5.55255055190765,0.6696338003100583,1.8550585199247656e-06,0.0004553017546283,0.048974794834654,0.0,0.665059,0.518029,0.70968676,0.20339625,0.8630952,0.6954126,0.6613498,0.47105476,1.5331456e-05,0.3311902
noncovid_68,68.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/68.jpg,0.2738757106053526,0.3766364060895643,0.1418549823920631,0.0618025995790958,1.7582852840423584,1.547627613816166,1.9863109447972145,3.95760082521707,27.7584495682112,0.1418549823920631,0.2971505561927188,0.0,1.7582852840423584,0.4597909301519394,0.0,0.0618025995790958,0.4597909301519394,0.7271601444181174,1.375209233623083,0.0722341144878679,5.709611084174073,0.4656853951453169,2.0983494646329824e-06,0.0008334751801952,0.0332902695984576,0.0618025995790958,0.6567785,0.514899,0.6852947,0.24765088,0.8296915,0.6827788,0.6433934,0.44969842,0.00054888555,0.37234762
noncovid_69_0,69%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%0.jpg,0.2399271112299175,0.3713286731101397,0.1378849834737369,0.0,1.4658886194229126,1.7096096403702083,2.0270702432164587,3.8145420787666007,25.01760027863938,0.1378849834737369,0.282231487486797,0.0,1.4658886194229126,0.3586526736617088,0.0,0.0,0.3586526736617088,0.6461296486767784,1.547672837832414,-0.0164486491264565,5.503220940114187,0.4420972768258929,1.9104341870482648e-06,0.0004347012832312,0.0328211278506478,0.0,0.6121759,0.48765492,0.606715,0.2569517,0.70673144,0.6697025,0.6356095,0.4938805,0.0027257046,0.3784333
noncovid_69_1,69%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%1.jpg,0.2953797492518788,0.4369277409577354,0.1909058508184299,0.0128339389339089,2.0124711990356445,1.6735863723455755,2.33601501428656,3.8702712795146086,35.60384602707619,0.1909058508184299,0.342119130111314,0.0,2.0124711990356445,0.4928917363286018,0.0,0.0128339389339089,0.4928917363286018,0.6760364369814968,1.479206824653218,0.0765244780515389,5.583621181666047,0.5274040643439646,2.03173245329259e-06,0.0006803641093574,0.0386193210649667,0.0128339389339089,0.60072947,0.4871074,0.6562553,0.36304426,0.5750492,0.6190531,0.6189488,0.5829456,0.48063987,0.45192468
noncovid_70_0,70%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%0.jpg,0.2164277457159187,0.3325829721785932,0.1106114333831469,0.000909129390493,1.3932784795761108,1.6360135822166046,1.8304841249532275,3.810337893184584,20.153907519849128,0.1106114333831469,0.2611757483265364,0.0,1.3932784795761108,0.3662332221865654,0.0,0.000909129390493,0.3662332221865654,0.6507461688493511,1.536692862915732,-0.0679353750739177,5.497155582424036,0.3968027249135536,1.999965834875223e-06,0.0004999874607821,0.0293964593668325,0.000909129390493,0.66203976,0.5234206,0.70914406,0.21531714,0.8661831,0.68374586,0.66875434,0.47937006,2.497947e-05,0.34180695
noncovid_70_1,70%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%1.jpg,0.200140518565604,0.2724743396194095,0.0742422657510333,0.0606158133596181,1.2049754858016968,1.48790591561693,1.6252404039330628,3.970101081119925,14.630207094111004,0.0742422657510333,0.2169448505484297,0.0,1.2049754858016968,0.3440225347876549,0.0,0.0606158133596181,0.3440225347876549,0.7345270909475993,1.3614151775573384,0.0255489004860654,5.727645141374964,0.3380806012221675,2.133315498568632e-06,0.0007738274882568,0.0240835566555263,0.0606158133596181,0.71452236,0.5388225,0.72193617,0.17268454,0.8971515,0.7573118,0.6754176,0.4460103,5.5049804e-06,0.32259557
noncovid_71_0,71%0.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%0.jpg,0.3690887746633962,0.4515175297595992,0.2038680796802105,0.208541490137577,1.862464189529419,1.1668817970671674,0.5791339149716248,4.076098830593836,43.53210921763044,0.2038680796802105,0.3713913594510813,0.0,1.862464189529419,0.63248710334301,0.0,0.208541490137577,0.63248710334301,0.8174388210820698,1.2233304309278354,0.0947638748235947,5.880567568886366,0.5831763054709422,2.285706493911269e-06,0.001634932096734,0.0399088883897014,0.208541490137577,0.65505826,0.52410865,0.6534674,0.26277804,0.80236316,0.6742302,0.6140914,0.43755242,0.0026815736,0.38290635
noncovid_71_1,71%1.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%1.jpg,0.3068072721798671,0.461171224183142,0.2126788980145778,0.0274414718151092,2.4050369262695312,1.841912669169584,3.4506613311322045,3.866810129218643,39.27162883545971,0.2126788980145778,0.3530415710720263,0.0,2.4050369262695312,0.52621890604496,0.0,0.0274414718151092,0.52621890604496,0.6652769965131876,1.5031300298279056,0.0857189968644322,5.578627797298286,0.5539039630450652,2.098344556731874e-06,0.0008131685250138,0.0407621624885001,0.0274414718151092,0.61326504,0.51859754,0.62373775,0.32242724,0.7067063,0.62727785,0.59468234,0.47458893,0.03648369,0.41621745
noncovid_72,72.jpg,NonCOVID,0,train,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/72.jpg,0.3329298686294351,0.5035849246883849,0.2535977763734063,0.0255717486143112,2.23221492767334,1.81202550742394,2.992679588011488,3.856075635650383,46.64832944627445,0.2535977763734063,0.3859569221813217,0.0,2.23221492767334,0.5053190514445305,0.0,0.0255717486143112,0.5053190514445305,0.6611182964167426,1.512585598767337,0.0919788250794812,5.563141196660903,0.6036887226038095,1.99999285480064e-06,0.000676332234484,0.0445110393938092,0.0255717486143112,0.6735036,0.5125854,0.72338873,0.1903464,0.87753093,0.69929856,0.6802512,0.47906378,1.4728098e-06,0.32133693
