concept_score_bilateral_involvement,shannon_entropy,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_ground_glass_appearance,med_task_prob_covid,coef_of_var,mean_abs_dev,entropy,med_neural_prob_covid,label
0.59762454,5.614277444794007,0.7324088,0.46952438,0.51853555,0.65651816,0.68277025,0.9964038,1.4075618034742574,0.2378618882655701,3.8915205818682583,0.46751884,1
0.6247023,5.694068259683602,0.77537054,0.46555462,0.5316825,0.68588185,0.7118523,0.9994199,1.385423592014797,0.3633755298365031,3.946827360243563,0.4683175,1
0.6359909,5.6883048777907055,0.7981325,0.46394357,0.54153836,0.71129435,0.7308929,0.9993332,1.360047234270671,0.2729091045712266,3.942832488334012,0.46435332,1
0.599048,5.460241493122302,0.73151743,0.46173224,0.5173393,0.6598099,0.6751325,0.9931443,1.5314391353266807,0.3150459990574745,3.7847509962621495,0.46497864,1
0.6583552,5.450051353831001,0.82927144,0.45979014,0.5495442,0.7326802,0.758342,0.99991345,1.551232621748138,0.29743674175905,3.7776877299428713,0.4598583,1
0.63015205,5.488467143464453,0.78683925,0.4666919,0.5368212,0.6995114,0.7190723,0.9998491,1.5153312624930395,0.3284659666617244,3.80431552621628,0.46513456,1
0.5306608,5.311579495181746,0.6752435,0.41371557,0.5246663,0.62695694,0.5960723,0.8975424,1.6562846547923604,0.356137254281748,3.681706351533242,0.45714834,1
0.580836,5.405854236030473,0.6823459,0.46901923,0.5111221,0.6171598,0.6236523,0.98279107,1.6486802635225546,0.3397101876166744,3.7470526223505582,0.46157283,1
0.6147877,5.501860347291628,0.7498485,0.46152788,0.52478987,0.67206424,0.68375605,0.993028,1.567676435651488,0.1981721147349162,3.8135989876877527,0.46839908,1
0.5389627,5.543358571704887,0.7539803,0.37117434,0.5582682,0.67283785,0.63225406,0.9748507,1.5045481215718115,0.2369523784605576,3.842363364938047,0.46103728,1
0.6802131,5.606700536442087,0.80629903,0.46814448,0.55551994,0.7135352,0.7197996,0.9997985,1.4485350828598909,0.4068079886592386,3.886268669206764,0.45289877,1
0.6117821,5.651098463090559,0.726592,0.47071,0.52395195,0.651535,0.6660244,0.99653184,1.4150750381520587,0.2317626308727085,3.9170429668858606,0.46728703,1
0.6436326,5.42290641774425,0.8140029,0.4627022,0.54402167,0.7213362,0.742912,0.99989796,1.599206087542545,0.3401539296094142,3.758872294027859,0.46439034,1
0.60326993,5.440171448988677,0.7607005,0.45266283,0.52457696,0.6716129,0.6839823,0.99087286,1.6287790898876195,0.2332013555622154,3.7708395017572127,0.46950677,1
0.6158726,5.5517580381515,0.74323744,0.46234998,0.52345914,0.6662304,0.67297846,0.99679035,1.5691882137860758,0.1762537321905029,3.848185431423725,0.46884707,1
0.6474011,5.602556624787076,0.7922646,0.46703205,0.54154474,0.6987163,0.71789354,0.999752,1.4296775963747632,0.3040968787593101,3.883396328526605,0.4623563,1
0.6132347,5.488223591040443,0.7256634,0.47587442,0.5268073,0.6549975,0.6590053,0.9969658,1.5489440744652263,0.2911514439865641,3.804146708540261,0.4685931,1
0.6170797,5.595612708269211,0.7525632,0.47308174,0.53069335,0.6765024,0.6841868,0.9993838,1.4353818964148646,0.2683187104790931,3.878583172370204,0.46930665,1
0.62138355,5.673719952323826,0.7440245,0.46786845,0.52722,0.6641864,0.6736884,0.99686795,1.3797635620540565,0.2774214811988713,3.932722988367965,0.47020864,1
0.54166454,5.643041894801247,0.7715648,0.37118348,0.55614126,0.68736994,0.64276856,0.9889437,1.3997988870194988,0.3160533422736193,3.911458579291134,0.45833546,1
0.6232263,5.707337473127859,0.75120807,0.46917915,0.5299485,0.6690911,0.68655527,0.9992955,1.401443339850191,0.3154997450765222,3.956024878130698,0.47005153,1
0.6250613,5.764240487226919,0.7364853,0.47002053,0.5269617,0.65768975,0.66249573,0.99799806,1.3005410618754931,0.2819671273973654,3.995467041918823,0.46905175,1
0.6229727,5.562696758235763,0.7580321,0.47186163,0.5311744,0.676056,0.6889382,0.99951506,1.4798589897364602,0.2653035249594495,3.855767574409065,0.46882558,1
0.60309434,5.61052905129776,0.73244274,0.45722458,0.5188923,0.65549034,0.6557402,0.99304235,1.434561131228535,0.3700774510783731,3.888922393484707,0.46659052,1
0.7055388,5.700426793507222,0.90325135,0.44854298,0.57792574,0.807568,0.83584183,0.9999999,1.3730498306856571,0.3467060063483131,3.951234760035901,0.44722724,1
0.5039443,5.788147308150609,0.65196735,0.37867442,0.5385076,0.638067,0.5911409,0.9008645,1.271217887584992,0.2902159254876437,4.01203798743823,0.45428458,1
0.6359677,5.667242005952585,0.7907217,0.46553695,0.5391384,0.70169723,0.7218549,0.9993849,1.3755483724335793,0.3152270757244082,3.928232818104922,0.46455133,1
0.49698296,5.502717518040801,0.7078136,0.19550936,0.85950625,0.70709926,0.44747195,6.48876e-06,1.544782161009185,0.2171041042266779,3.814193133175801,0.33444408,0
0.49148345,5.440154123139967,0.6094461,0.28968665,0.7143761,0.62715685,0.46359864,0.0021731323,1.601433840104648,0.2974111356786579,3.770827492394029,0.38715255,0
0.5319442,5.294187605820054,0.79046804,0.09921191,0.9519204,0.82406276,0.44425943,2.2742856e-09,1.7541917086397236,0.2329328842306495,3.669651212457577,0.26065445,0
0.51754546,5.549735078287819,0.77975035,0.10987844,0.94170874,0.8229599,0.42361924,1.895301e-07,1.468625400578628,0.2860322602980432,3.846783222497829,0.27493012,0
0.5228495,5.64431603149023,0.8108869,0.08314679,0.9614802,0.8384213,0.4589587,4.7363646e-10,1.426409818289386,0.2586214289949566,3.912341743544751,0.23655352,0
0.49482372,5.688057278524829,0.6533377,0.22331254,0.7983249,0.69508725,0.43231985,2.054596e-05,1.3671975729426082,0.3081943870490704,3.942660865600959,0.3532945,0
0.5464316,5.564341454007565,0.65766716,0.26190493,0.8181754,0.6754856,0.45446315,0.00020538882,1.5092515459478322,0.2203382193770267,3.85690759064617,0.37580338,0
0.5396551,5.466039960547722,0.7319112,0.15687515,0.9120584,0.7824361,0.43650618,1.0748073e-06,1.5198089593184323,0.241517154273879,3.7887701876096473,0.3169767,0
0.50420034,5.524979018303215,0.678922,0.2515056,0.81228447,0.6322795,0.487284,4.603946e-05,1.5222944807489314,0.2826550521708668,3.829623629317728,0.36772048,0
0.5067714,5.435617227320559,0.71871287,0.1844216,0.87240964,0.7056184,0.47016966,9.736494e-07,1.5952576099033535,0.2908398899820668,3.7676827558483112,0.31907538,0
0.5105938,5.5195987997332985,0.73812765,0.15591,0.90294254,0.7478463,0.45800424,3.260299e-07,1.4619475989801876,0.3309629036075421,3.825894345985193,0.30479172,0
0.49489403,5.418151636501001,0.6444723,0.28912514,0.7584538,0.61476755,0.4665014,0.0005815677,1.6000871730794488,0.3189166353815267,3.755576530814922,0.38523245,0
0.4936839,5.617935042981879,0.6513234,0.27741182,0.7694845,0.6113112,0.47710007,0.00014670967,1.4406728962281292,0.3251143941597547,3.8940558357398025,0.3886888,0
0.4914975,5.520496884386802,0.6339415,0.3069747,0.7385314,0.6013372,0.46185166,0.0009184639,1.5349665087981972,0.3160713336729372,3.826516850830673,0.3986628,0
0.49943438,5.635974083105301,0.64858705,0.2722787,0.77288646,0.6272557,0.46295533,0.00014801168,1.4299336074395088,0.3288763244163988,3.906559545541361,0.37274432,0
0.49035138,5.571966287184589,0.6415788,0.28678796,0.75355345,0.6178446,0.45789686,0.00042913892,1.4931561279227878,0.3268917381492429,3.862192722265063,0.38215542,0
0.5176769,5.511142427095219,0.71266997,0.19772844,0.8724284,0.7123817,0.45951223,4.533325e-06,1.5610393994793383,0.1949535778646236,3.820032835133345,0.3360078,0
0.49899417,5.316922751737256,0.70332336,0.19658236,0.8559897,0.7065058,0.44299278,4.1825137e-06,1.6843095766699314,0.2964121167424309,3.685410014749704,0.33677757,0
0.51620364,5.5560369162099725,0.67735,0.22703984,0.8323197,0.6883224,0.44440955,3.701398e-05,1.5254324187084547,0.3819024882018311,3.8511513236859134,0.35553688,0
0.51136446,5.773816717789196,0.5934392,0.3536824,0.6368285,0.5961548,0.5103339,0.07125086,1.2989651940268023,0.2936244627821907,4.0021047791334565,0.41935885,0
0.5255735,5.345039771899113,0.71637946,0.20163143,0.8713333,0.6913183,0.48010567,4.3743744e-06,1.6307340307263989,0.258893145677348,3.7048992480006415,0.3278921,0
0.51162905,5.642968343858355,0.6262736,0.27902502,0.7351877,0.67014724,0.45913622,0.0050730864,1.4649097246022011,0.3977996459907444,3.911407597662441,0.40103033,0
0.49655032,5.802570629976234,0.7347773,0.16735838,0.8944693,0.74025303,0.44447637,1.5697068e-06,1.3037600208300697,0.2870385129261876,4.02203547229597,0.32138807,0
0.5165625,5.525619294062602,0.71715724,0.19760032,0.86851954,0.6954103,0.4703995,1.33329e-06,1.4944229701591412,0.3941371648438689,3.830067434655125,0.32730877,0
0.5252546,5.550030661080829,0.75207144,0.13374315,0.91963875,0.7807626,0.44782025,2.204003e-08,1.4580611425009111,0.2358754906422291,3.8469881048774255,0.28822386,0
0.5129093,5.62072495450856,0.62811285,0.3086255,0.74735194,0.6122609,0.46141836,0.0013306937,1.4129807184589862,0.2479560829315232,3.895989655048535,0.3941247,0
0.5318645,5.807387873870486,0.7227566,0.16826499,0.8958522,0.75423473,0.4490381,8.2881246e-07,1.2788430776589703,0.3145185396030001,4.025374531319342,0.31539315,0
0.5021382,5.721900204248392,0.61511344,0.29018298,0.7239721,0.64954376,0.4565053,0.004983906,1.324147164873787,0.1627099991928275,3.9661189941481463,0.3998102,0
0.51449597,5.509043552213964,0.8223087,0.070785865,0.96574926,0.84847724,0.46407214,1.1604747e-10,1.5413048702541454,0.2976874134345166,3.818578005927055,0.2187863,0
0.50357294,5.529288692185856,0.74340147,0.1388338,0.9083602,0.7756676,0.437777,5.0164965e-07,1.5141791687495592,0.2036665450755208,3.832610867618612,0.2955605,0
0.5266646,5.475637011408002,0.674882,0.23616894,0.822722,0.6609079,0.47725794,1.5017872e-05,1.5525203689362066,0.2422171885161788,3.795422356355141,0.3473251,0
0.5124007,5.6411939690190165,0.74867195,0.14135487,0.9138161,0.7701956,0.45216838,1.2805599e-07,1.4129370482531305,0.2576910936081731,3.910177694745298,0.29328552,0
0.5110111,5.554468393739045,0.75095344,0.13376662,0.91730946,0.7845721,0.4448493,7.93866e-08,1.5175586130019454,0.2556592736709717,3.8500641067575456,0.2878397,0
0.5432007,5.63456451417046,0.8082926,0.0906309,0.9626639,0.8381479,0.46156663,4.7450904e-10,1.398493466998789,0.22379439469114,3.9055825068083703,0.24526513,0
0.518957,5.553523094274748,0.7717342,0.12045195,0.93385464,0.7891475,0.46254012,1.6507535e-08,1.4682712911992497,0.3043948202725914,3.849408875099083,0.272707,0
0.5344753,5.587696562196973,0.75646716,0.13808887,0.9266058,0.784949,0.45183298,1.14341894e-07,1.454276924676808,0.3385571005910606,3.873096118039329,0.2934577,0
0.5016282,5.434225470982439,0.68926775,0.23638949,0.82222974,0.6314905,0.49675158,6.029992e-06,1.610796795801543,0.275448149238116,3.766718063866516,0.36850947,0
0.5213305,5.496721528247937,0.69761044,0.21927252,0.8508861,0.6646184,0.4936802,1.8127062e-06,1.5223245549467617,0.3306112086802386,3.810037029756211,0.33567291,0
0.5060161,5.470262666997805,0.6940341,0.20968723,0.83982694,0.6709248,0.4814214,2.2601776e-06,1.531164361642583,0.2700015923287537,3.791697144679856,0.33479583,0
0.5054979,5.589856220805972,0.7407034,0.16465466,0.8947485,0.7259027,0.47228935,5.9639376e-07,1.502280827359138,0.2259967560239602,3.8745930793151295,0.30460522,0
0.52674663,5.456337977889084,0.7736058,0.11796399,0.93182963,0.7824907,0.47268435,4.860502e-09,1.6207562019695696,0.2472597662086855,3.782045285683971,0.26604086,0
0.52114874,5.657517441640785,0.62536746,0.29084435,0.73788553,0.6318003,0.5003754,0.0035740698,1.3702465776474375,0.3191486761990063,3.921492263770024,0.38447237,0
0.5163912,5.773162791698224,0.6673928,0.25805953,0.8120691,0.66789705,0.45353806,0.00043299867,1.3002302663452288,0.2840464695833162,4.001651512107205,0.3761769,0
0.5139979,5.67325904165585,0.6423797,0.25134525,0.7635996,0.65927505,0.5428618,0.0074549075,1.3436097281306385,0.3454013356324594,3.93240350943797,0.36659908,0
0.5195611,5.62841477470616,0.75039,0.1455863,0.91725934,0.7647524,0.45722738,6.977559e-08,1.401231012165504,0.2614877886743159,3.9013198322375127,0.2979036,0
0.5219202,5.2232406063020616,0.76055235,0.14328188,0.9201928,0.7548244,0.47580487,1.7553077e-07,1.7389818845762437,0.1531964139084038,3.620474499772493,0.2891263,0
0.5299785,5.520112396173055,0.866154,0.045434736,0.9840943,0.88697934,0.48609006,3.902983e-13,1.4865515309215305,0.2206694951636336,3.826250343909356,0.17577651,0
0.51230377,5.690579552527778,0.63501716,0.31308237,0.74813664,0.5964507,0.46758857,0.0014295302,1.3697726590387669,0.354813295633221,3.9444091727147033,0.4035493,0
0.5126648,5.450256462034727,0.72011495,0.1847235,0.8750341,0.70792,0.46785915,1.0754655e-06,1.531994522602519,0.3099521711382067,3.777829900115992,0.32065067,0
0.4860912,5.642108706674405,0.6852005,0.23596868,0.8186867,0.6598146,0.45902064,0.0003217867,1.4460324827733932,0.3093263746541197,3.9108117425720814,0.3607853,0
0.4864992,5.424670863874534,0.64884263,0.31248385,0.616928,0.6354591,0.55300415,0.28299028,1.6486294960292975,0.1975169247073154,3.760095314888316,0.41631243,0
0.5108002,5.562276546331962,0.63657284,0.31016484,0.75114536,0.60014385,0.46664098,0.0022841282,1.4529074209166577,0.2194450806141503,3.855476305712709,0.39985615,0
0.49436477,5.1838721203138025,0.65642625,0.27762848,0.7708457,0.6045617,0.4859789,0.000111038535,1.8031758413096424,0.1769680999634602,3.593186344706817,0.3954383,0
0.49971518,5.243163051955126,0.64235234,0.29868942,0.75309867,0.59291255,0.48450974,0.00036350518,1.722217420576491,0.1877546802935512,3.634283686806773,0.40708745,0
0.49111462,5.408028239607372,0.66326416,0.26259395,0.7824818,0.6170957,0.48687473,6.6050634e-05,1.6097764171415965,0.1695277940964246,3.7485595268004137,0.3829043,0
0.50108755,5.345558405625893,0.6430439,0.27589977,0.7537097,0.60794795,0.5093144,0.0017085699,1.665622164588955,0.1863446561592354,3.705258737506103,0.39205205,0
0.49434236,5.526515859182609,0.6671715,0.2626538,0.7944097,0.6247545,0.47735733,8.922477e-05,1.5120500863671889,0.3230714051373979,3.8306888862402495,0.3752455,0
0.5114364,5.248034676847728,0.6736399,0.2491045,0.81046814,0.64131796,0.47321755,1.8371009e-05,1.7516153060557391,0.2786341880059808,3.637660439865825,0.35868204,0
0.514114,5.386703056437355,0.6920525,0.22382231,0.84078443,0.6658074,0.48048848,3.4202205e-06,1.62791120055518,0.2144226315349442,3.733778036211192,0.34075904,0
0.5100718,5.52396549840474,0.57055813,0.40495685,0.6112328,0.5469063,0.47497794,0.07236518,1.537742401301919,0.3154499452767823,3.828921110857658,0.4530937,0
0.521926,5.55119515690534,0.6039982,0.35576257,0.67168117,0.58224845,0.47890493,0.037690144,1.48860891807394,0.2990160855624708,3.847795271874959,0.42096263,0
0.5165873,5.34659992027966,0.71044993,0.18054302,0.870152,0.72094095,0.4617074,4.994414e-07,1.7229075431902967,0.2915879409615627,3.705980660451874,0.3170324,0
0.5327912,5.24721189678986,0.6404538,0.28868765,0.7627144,0.6644629,0.44654277,0.0047595073,1.7673594027967996,0.3252997141737523,3.6370901321884936,0.39920098,0
0.481835,5.789327050310427,0.6868635,0.32453987,0.5973905,0.6470879,0.58727205,0.7379636,1.2814593911394272,0.2826901929693122,4.012855722390096,0.4416785,0
0.52484065,5.691325669320736,0.72417843,0.18452954,0.8926588,0.73404515,0.45414394,3.330348e-05,1.3580775931216154,0.2645569029125454,3.94492634146611,0.3340611,0
0.52334034,5.421891458605813,0.82265717,0.0645166,0.9688381,0.8699257,0.43757543,4.385351e-11,1.6039597451447678,0.3062635257933834,3.758168777962668,0.21690877,0
0.5185417,5.690973501007513,0.65669656,0.24147223,0.8046365,0.68814844,0.43874988,0.00032038472,1.387684362295086,0.266457475882305,3.94468223699272,0.36285642,0
0.5058582,5.834619921390061,0.68710446,0.23853551,0.83199453,0.65684426,0.46944252,1.9901137e-05,1.2805740982735287,0.2820471068635015,4.0442503482784105,0.35691652,0
0.52100265,5.669316629388311,0.689536,0.21086815,0.84599304,0.70692533,0.44538555,1.01224e-05,1.388576108866559,0.3289356270428243,3.929670837490119,0.34183836,0
0.5409115,5.695917715321755,0.7421171,0.1416864,0.91746616,0.77667415,0.46339,1.341744e-07,1.38440448345393,0.3413848448371936,3.948109305204719,0.2896443,0
0.548455,5.681975610790852,0.651475,0.27705655,0.7930981,0.66287714,0.46378672,0.004001861,1.380002936766006,0.3170927124465379,3.938445374758051,0.3847888,0
0.51675224,5.573904955863796,0.66932976,0.24942699,0.7989483,0.6844855,0.45792654,0.002555894,1.4490979833531463,0.308074926831523,3.863536504994095,0.37947124,0
0.5263571,5.745805805733278,0.76227224,0.120154604,0.93164635,0.8044426,0.43728584,4.0125727e-08,1.341658102197813,0.3023470955996004,3.982689094416987,0.28030604,0
0.54953694,5.630263213850601,0.79466003,0.099962875,0.95403594,0.8159411,0.47732472,5.40185e-10,1.3661368264457767,0.2960063974842342,3.90260107261892,0.24929242,0
0.5354735,5.804219199071251,0.6304128,0.23953539,0.77786034,0.71662104,0.45297265,0.0013114405,1.2970681252848222,0.2619865221788586,4.023178173316141,0.37137055,0
0.49553555,5.437886734360471,0.65497786,0.2534226,0.78216714,0.6446118,0.46872804,0.00015605555,1.5280072037554775,0.3161743329972069,3.769255858254288,0.36289927,0
0.52735674,5.2983301963615705,0.71215975,0.18519902,0.870377,0.7108144,0.4661033,8.9385964e-07,1.661094157927092,0.2422254606149181,3.672522637411643,0.3207889,0
0.5154512,5.568818006310658,0.69727445,0.21305016,0.8518022,0.70315456,0.44580352,2.8417142e-05,1.4849729023086895,0.2132546496559086,3.860010500253688,0.34812355,0
0.53660613,5.629837746051448,0.7618346,0.11939287,0.93209964,0.803922,0.45016998,1.6448448e-08,1.4082206324117374,0.2128900635412378,3.902306160813517,0.2731713,0
0.5296015,5.517397907476352,0.7369513,0.14663583,0.90985554,0.77677214,0.44888967,3.8674236e-07,1.4964640365662525,0.2175695568547553,3.8243688037225736,0.29641622,0
0.52481544,5.5980054841239895,0.6858517,0.2159012,0.8461635,0.70724416,0.44760528,2.339364e-05,1.404498995060991,0.2440660269018053,3.880241718207653,0.3478023,0
0.515688,5.490785281701109,0.7009336,0.21959394,0.85319257,0.6983649,0.45991668,3.8615082e-05,1.5670445993569988,0.2913200905859412,3.805922337199169,0.35146636,0
0.506959,5.444954143156124,0.65408576,0.27594778,0.7725593,0.6095247,0.4828589,0.00036605506,1.5921669111205283,0.3024895287530853,3.774154612734861,0.39047527,0
0.5317557,5.507174461021165,0.7160621,0.19311906,0.8806794,0.7158419,0.47114164,3.991276e-06,1.4999526490314052,0.2483766703863921,3.8172824506365552,0.3275301,0
0.5241473,5.443652200681598,0.70279133,0.22050397,0.85393304,0.6648855,0.49365348,7.2189573e-06,1.5655901833995027,0.303913882601023,3.7732521749793895,0.33514938,0
0.53336173,5.440542349791453,0.6836207,0.22118086,0.8450206,0.6960474,0.46083742,1.3042045e-05,1.615644522565562,0.2973205939355239,3.7710965906029257,0.3450375,0
0.5231101,5.562028186151997,0.66452235,0.25659403,0.80930376,0.6627041,0.4567869,0.00035840756,1.4371273699459983,0.3437655023371917,3.855304155554201,0.36918056,0
0.5418097,5.557053744855649,0.8099121,0.0864285,0.96377367,0.83911556,0.46933845,1.236823e-10,1.450235121623759,0.2861975804745498,3.8518561355947782,0.2371432,0
0.5389332,5.573973112952031,0.73892826,0.16192651,0.9141593,0.76448774,0.4521097,9.065007e-08,1.4515014696518551,0.3188135838319113,3.863583747887642,0.3167638,0
0.5061538,5.384191586816158,0.65598536,0.24042608,0.7960191,0.69917613,0.45057312,0.00039132548,1.62918036475709,0.2782157315135691,3.732037218124196,0.37923968,0
0.5238344,5.730090250596604,0.6731998,0.39702803,0.5465207,0.6389262,0.56484294,0.8857077,1.3837285896976284,0.3124485056189314,3.971795901683066,0.45431542,0
0.53529364,5.579379269587653,0.6570845,0.2562566,0.81445295,0.68154,0.44056678,0.00031701455,1.4154299223816598,0.2845153080106684,3.867331010117288,0.37644896,0
0.49942344,5.604515936983021,0.70919245,0.18874682,0.86574095,0.708507,0.46219337,2.6535763e-06,1.4151884131996728,0.2344754916793903,3.884754420251061,0.32469398,0
0.49431765,5.462028229332629,0.7314364,0.16742927,0.8864748,0.7223099,0.4683724,2.6035002e-06,1.5646136074382824,0.2540802207382313,3.7859894674287418,0.30882072,0
0.5048992,5.459921856081905,0.6467365,0.28204858,0.7686531,0.6156955,0.4705253,7.793938e-05,1.583752118729916,0.2063028902567794,3.784529440748796,0.38430452,0
0.5137596,5.3406465079374135,0.5976288,0.35637927,0.70336515,0.59126735,0.47131544,0.007278685,1.690264420050978,0.258610636063338,3.7018540694721342,0.4094857,0
0.51182556,5.620223159718694,0.59086305,0.3226591,0.6919936,0.61919093,0.47918314,0.0069272853,1.385627431920253,0.2731840750908532,3.8956418374047184,0.40496156,0
0.5326303,5.696337616551334,0.7663186,0.123750225,0.93582815,0.8007347,0.45296684,1.6102456e-08,1.3533613162173412,0.2821352349537847,3.948400358558115,0.27981365,0
0.5221936,5.683508730016859,0.72244143,0.18022212,0.8881154,0.7358396,0.45031503,3.070124e-06,1.3744745325407013,0.3299829180862161,3.93950805202702,0.32628053,0
0.5278719,5.630412229850387,0.7746097,0.12231863,0.93728,0.79192185,0.4649393,1.2613676e-08,1.4509372376197829,0.3380957747374395,3.902704362639029,0.274226,0
0.5366664,5.639564247173281,0.78888893,0.09844037,0.9498496,0.8300181,0.44385347,2.6156703e-09,1.4105958217029395,0.2484413080048853,3.9090480576428286,0.2549406,0
0.5383747,5.631730184593167,0.7263765,0.18397859,0.895785,0.7402456,0.45141152,5.0848084e-06,1.4512049474694315,0.2607898329274576,3.903617899253093,0.3319828,0
0.5282303,5.289134912852411,0.69840974,0.20285569,0.86994255,0.72604823,0.44209227,7.777745e-06,1.705950223809572,0.2377680529943973,3.6661489525728186,0.34703547,0
0.52964294,5.483255157281753,0.6193531,0.31505436,0.71257496,0.6283589,0.4849462,0.042774938,1.5591123381747136,0.2461869049502638,3.800702852688626,0.40873697,0
0.5224718,5.480034938883756,0.75620013,0.15454583,0.914234,0.7287429,0.49987724,5.508156e-08,1.5774211944211514,0.2586957619678287,3.798470767385268,0.2920636,0
0.5179868,5.328562715119976,0.7409203,0.15892127,0.90252656,0.7416277,0.46626878,2.972684e-07,1.638002717403093,0.2607576455793605,3.693478222550256,0.30388668,0
0.5142158,5.415112084760616,0.76708794,0.15226698,0.92129576,0.72899425,0.49540994,8.278884e-08,1.5883120585479689,0.3222437670955571,3.753469674095908,0.29462543,0
0.517992,5.567721427793916,0.7274575,0.17543244,0.89207643,0.72766966,0.4720634,1.0425558e-06,1.4576754254611763,0.2907544017432428,3.8592504099465454,0.31617868,0
0.51315945,5.679340815271388,0.63164616,0.29628527,0.75299287,0.63182247,0.45313552,0.0057732933,1.34098412546844,0.3252587492697785,3.9366190736723823,0.3900708,0
0.51735675,5.60208215409641,0.7745696,0.107817866,0.93723536,0.8043797,0.45957723,1.055292e-08,1.4077517381653697,0.2958572606126779,3.88306745050511,0.26002875,0
0.5337415,5.597365441939281,0.6896998,0.19356285,0.85982877,0.7274371,0.44959074,2.002109e-06,1.4464138489208287,0.3049237119456052,3.879798074771883,0.32984138,0
0.5288894,5.699736671902036,0.69330335,0.22360212,0.8503124,0.6872832,0.46633336,2.3721297e-05,1.3729918925519626,0.2659023169403554,3.950756404191022,0.34727585,0
0.5277183,5.668363394059414,0.80103767,0.09027165,0.9574593,0.83811694,0.4444403,1.5962396e-09,1.3930211384618711,0.2332829266003955,3.929010105109485,0.24821886,0
0.5357985,5.701552177821533,0.71870977,0.17603227,0.8955845,0.7478875,0.45474583,1.2361343e-06,1.365792070298956,0.216764124785044,3.952014817000411,0.32281524,0
0.5368893,5.725711777870504,0.7442291,0.14598742,0.914624,0.7693994,0.45816356,4.0878686e-07,1.3357302647874658,0.1874662827010524,3.96876097565781,0.2952922,0
0.5157373,5.630411919345125,0.631625,0.26615235,0.75080514,0.6679784,0.46275955,0.002540734,1.4312176795574247,0.1777126417805448,3.902704147413183,0.38206568,0
0.52093905,5.661095101508245,0.6404385,0.28859404,0.7718962,0.64478385,0.45346758,0.0015166693,1.4228614405555464,0.3025024258480471,3.923972108620157,0.39112136,0
0.50568384,5.578715316400907,0.64212257,0.3592944,0.5822137,0.63908654,0.5572111,0.32154074,1.485545270432913,0.3129340152724253,3.86687079283787,0.44563162,0
0.5141507,5.775128487137138,0.6932555,0.23456682,0.8385034,0.6599217,0.4778623,2.6306789e-05,1.315431479836055,0.3036072826085956,4.003014028358527,0.35024673,0
0.53766775,5.428051093045062,0.64920646,0.26332128,0.79867166,0.6811681,0.46043965,0.00088053197,1.5722838101890857,0.3786464175732362,3.7624383112075135,0.38057318,0
0.5409382,5.478150530845044,0.7177257,0.18392892,0.8912285,0.7389682,0.45736587,2.0207506e-06,1.556330768488274,0.2141108231268731,3.797164595266208,0.327118,0
0.5250178,5.403460803894872,0.74935246,0.13341495,0.9183686,0.77858466,0.4568432,8.40791e-08,1.6610978427728935,0.2805572052043956,3.7453936216139057,0.28542015,0
0.52314365,5.502964967252762,0.6656795,0.24618043,0.8198979,0.657433,0.48104578,1.45921595e-05,1.5974280965728482,0.2621463602542917,3.8143646518994023,0.3533166,0
0.513695,5.677811619097408,0.6753807,0.23822764,0.82080555,0.6693881,0.4669582,3.0575447e-05,1.4146522955525975,0.2709608499283149,3.935559115655866,0.35337445,0
0.5206177,5.4268780641976,0.76029444,0.12659808,0.92642105,0.76828307,0.49169096,4.675984e-09,1.6339459330077863,0.2226751413393231,3.76162522956918,0.27114293,0
0.5223965,5.537748017738124,0.7100337,0.19238366,0.87911654,0.7180945,0.46912825,1.0305827e-06,1.5054399533421072,0.250697225811848,3.8384744252746055,0.32978278,0
0.5216484,5.622539063812043,0.6348772,0.3169726,0.75024235,0.5772709,0.5048847,0.003892226,1.382006912220376,0.258035424670993,3.897247099797471,0.42272907,0
0.53167653,5.545816868172644,0.7157414,0.21348944,0.87227964,0.68801004,0.47073254,1.0599422e-05,1.5143336016528215,0.2623363408490604,3.844067326203653,0.34221864,0
0.518078,5.407553575699957,0.7086275,0.23853421,0.86500335,0.65348375,0.4936716,3.8230424e-05,1.6177897966272632,0.2426225065916014,3.748230514851275,0.35742176,0
0.52489394,5.68959997665023,0.6597536,0.24966618,0.8099887,0.6764934,0.45471367,6.716202e-05,1.3768192506030632,0.2438645558327152,3.943730182457037,0.36486965,0
0.5220933,5.627528488193702,0.7296197,0.16081755,0.90365934,0.7462413,0.4780719,1.6526003e-07,1.4224385203140613,0.2524310144864898,3.900705505240235,0.30152932,0
0.52275795,5.61433034728808,0.7366725,0.16180687,0.90338486,0.76566225,0.43783674,2.9065056e-06,1.455184183700735,0.2354684055393647,3.8915572510828698,0.31877658,0
0.5136088,5.4183468244125965,0.67692626,0.20705913,0.83494276,0.7007489,0.46047482,5.690483e-06,1.6134700042076042,0.2391999323994014,3.755711824765523,0.3335159,0
0.51824635,5.583479712912233,0.6825566,0.21600083,0.8426723,0.69986916,0.4534963,1.0969807e-05,1.4143117275921882,0.2679536774248845,3.870173220846767,0.3457918,0
0.5113782,5.568104947548161,0.72314966,0.15622693,0.8897098,0.7562968,0.44757107,2.3365573e-07,1.4947620726086872,0.2497395794214298,3.859516245582889,0.30380446,0
