shannon_entropy,coef_of_var,entropy,label
5.36435439921699,1.611004155425116,3.718287127469594,1
5.403817829840179,1.5970694821058853,3.7456410931412814,1
5.603819823476512,1.4801637142366155,3.8842719111366737,1
5.669724378658421,1.4209127184059869,3.9299534677470698,1
5.3620719790071885,1.6469160550087596,3.716705074336317,1
5.565969549043947,1.452368960229277,3.8580361001303216,1
5.212292155632543,1.8530337871450653,3.612885612059416,1
5.68225805100405,1.4086461944658422,3.9386411473955056,1
5.470371729034685,1.5103221237174262,3.7917727407232236,1
5.618735246536305,1.4234172481324194,3.894610494577428,1
5.7565391297546356,1.313105156600453,3.9901288677004256,1
5.3221064671842715,1.6734544665469362,3.6890030924966286,1
5.687420774719403,1.3742954923643511,3.9422196747828115,1
5.410986114646467,1.6065262690545614,3.7506097695442095,1
5.615489992524273,1.4469483703093586,3.8923610559087867,1
5.677836814905318,1.367877859962372,3.935576580059081,1
5.678141864387596,1.3655579479106523,3.9357880242476524,1
5.4954222356922875,1.5228037345343717,3.809136428784538,1
5.532881005300329,1.4909982298737539,3.835100869325597,1
5.479516393335494,1.5077682894326767,3.798111339000496,1
5.407416214905795,1.5997360447314535,3.7481353036040805,1
5.553005362319928,1.4446840068985185,3.849050010654314,1
5.412972450124953,1.5852584953384246,3.7519865923807685,1
5.3875448134429735,1.6202069933588965,3.7343614977063524,1
5.297675216091779,1.6271408998769425,3.6720686396843156,1
5.444427717829859,1.5595215980739041,3.773789722504182,1
5.71248104229374,1.3366705700217445,3.9595901285960435,1
5.7469720284993455,1.3262372518238756,3.9834974584391887,1
5.760949022216689,1.332842271310992,3.9931855722270715,1
5.751375019100918,1.331171700643181,3.986549378960701,1
5.390927101160191,1.594070824550875,3.736705920901385,1
5.571317613754403,1.4654989827165252,3.8617430961058266,1
5.644028876134961,1.4091483402236098,3.912142702619864,1
5.695070219305223,1.3392000688333847,3.947521865730323,1
5.66322680484523,1.3744203627730232,3.9254496927779785,1
5.686755122496666,1.3845179773390626,3.94175827982139,1
5.669814265239198,1.348109744302622,3.930015772377107,1
5.856469586036516,1.2697667722447183,4.059395381724281,1
5.551320381293792,1.493304438785196,3.8478820708067505,1
5.661332653375243,1.4587588363528403,3.9241367670270026,1
5.672867717576862,1.4162487070726923,3.932132264255932,1
5.715188007580132,1.392055277784101,3.9614664539521787,1
5.710781742490332,1.3590251446685264,3.9584122637283836,1
5.624287675950905,1.421474948767573,3.8984591453714166,1
5.782898189911251,1.2825780769147992,4.008399575930193,1
5.649380651161303,1.419503914207303,3.9158522703903635,1
5.673182488230659,1.413994816984854,3.9323504466471357,1
5.72267362933574,1.3315292381733699,3.966655091566817,1
5.6375211800866145,1.441576448661979,3.9076319114520115,1
5.638931257814255,1.4215005767696505,3.9086093028532956,1
5.628681345982166,1.4370172198522255,3.901504605365895,1
5.836725506565212,1.2912410219160757,4.045709828705995,1
5.5781813874910195,1.4609304773820084,3.8665007015193624,1
5.660696403681808,1.4016925401026046,3.923695752345864,1
5.630664180163123,1.444387954721767,3.902879001287943,1
5.7539297635214846,1.333480690569629,3.9883201928528678,1
5.686825323579461,1.3938448220719322,3.941806939504,1
5.768205481609585,1.3018594584107726,3.9982153665961038,1
5.735318113081254,1.3329574615044368,3.9754195798246554,1
5.524233739822385,1.5390804891154568,3.8291070416400075,1
5.746582179147241,1.3053094168383137,3.983227235459934,1
5.663999408089207,1.3419152733320543,3.925985220538232,1
5.611879801621374,1.4290060108054434,3.889858662263159,1
5.652536940790162,1.4326897622863703,3.918040043647639,1
5.536420215718613,1.4932405675044709,3.8375540630484397,1
5.60687850696025,1.4458906466849164,3.886392028969651,1
5.633702968428178,1.4069870807647906,3.904985328806184,1
5.465137613684941,1.5133407181828824,3.7881447284258236,1
5.615854588359823,1.432948061533735,3.8926137744842415,1
5.574808401997743,1.4496294555664968,3.864162726134629,1
5.650304989633964,1.4281400992752553,3.9164929729965716,1
5.58894629778923,1.4732078996851818,3.873962368741547,1
5.671414675260923,1.406365058919211,3.9311250920714054,1
5.814444771649059,1.2955865844597148,4.0302660001180595,1
5.526070385560987,1.4928163525520495,3.8303801074554076,1
5.675865755402464,1.383144094787751,3.9342103457219615,1
5.50416700000822,1.4944189603125704,3.815197837514789,1
5.3768611648711095,1.6115468669508302,3.7269561568206715,1
5.598483534213481,1.4675885957595365,3.880573077279351,1
5.532257540795393,1.4925260084407206,3.834668716661821,1
5.529687381977627,1.4689645575698456,3.8328872183236964,1
5.759880389492587,1.3086648448367442,3.9924448524673055,1
5.579028900646652,1.431688097769127,3.8670881528736754,1
5.412455891312376,1.6145193782437854,3.7516285410962387,1
5.629346962979388,1.432122423921889,3.901965975910853,1
5.479493622112377,1.5341593992419769,3.798095555191395,1
5.344327062745675,1.628049016152018,3.7044052356603787,1
5.299873059214962,1.6766455134325122,3.6735920684484626,1
5.4829199467184875,1.561107302698579,3.800470502431804,1
5.723423170018927,1.3460458398386161,3.9671746335780838,1
5.406304662388365,1.5908857554263518,3.7473648341105803,1
5.535657096776061,1.498036991223202,3.8370251093049763,1
5.515694298609054,1.4482193041413773,3.8231879520394294,1
5.197626869934544,1.7715112064019591,3.602720410625741,1
5.413706433450386,1.6222497564898124,3.752495350853372,1
5.493614571853852,1.48243457301434,3.807883451691527,1
5.661060513507555,1.40175689412677,3.9239481340449975,1
5.712731505407578,1.3576390604202189,3.959763736397233,1
5.552572114829328,1.4869721796623234,3.848749706377721,1
5.678042862218965,1.400246315805415,3.935719401173596,1
5.689606237450446,1.395045401092544,3.9437345221130546,1
5.695484688615246,1.3655872738006225,3.947809153963995,1
5.594020854592424,1.4824067602215745,3.8774797834822734,1
5.725938448331851,1.3326893669668147,3.968918091649009,1
5.682111383633366,1.3701778513430771,3.9385394853210363,1
5.69334605734739,1.3740026722521848,3.946326767730423,1
5.773133625937212,1.3172169123078925,4.001631295942191,1
5.778653498830044,1.3094531254567872,4.0054573802749065,1
5.714685490355591,1.3656743108769733,3.9611181355548055,1
5.552684187335199,1.5048251503546326,3.848827389119183,1
5.568511769901028,1.440010135865234,3.859798233349768,1
5.657759213342482,1.4210115438166446,3.9216598471433928,1
5.696001593714982,1.3846032582281804,3.948167445276494,1
5.510019953274853,1.5285238050194903,3.8192547955695044,1
5.581482870381547,1.4256741733312464,3.8687891150765985,1
5.6268570853258675,1.4956564180057936,3.9002401242353755,1
5.498401695269916,1.5520747309963396,3.8112016327903646,1
5.5255715242953904,1.4884993778195899,3.830034323175669,1
5.640803453042079,1.4006358587929129,3.9099070096969193,1
5.471425806158971,1.55135148786885,3.7925033713100165,1
5.602875811659711,1.4363382475086859,3.8836175720074437,1
5.468795488093679,1.5469350389055274,3.790680173759083,1
5.740486238829391,1.3621567237204335,3.9790018516157564,1
5.704531110444428,1.3378095523830527,3.954079655749048,1
5.648872641705466,1.4103991335660515,3.915500145068354,1
5.60691761737087,1.4394956129580438,3.886419138240504,1
5.590794082271875,1.4135058804256415,3.8752431553459763,1
5.631493348311809,1.4476736273361128,3.9034537368524154,1
5.602764919892778,1.452795395328612,3.8835407076918447,1
5.254234638304772,1.7938127202318603,3.6419579256693555,1
5.86735016809652,1.223841521971629,4.066937226502024,1
5.52780491783801,1.5283076094690375,3.8315823936128166,1
5.569069416391235,1.4414122301194299,3.8601847644422045,1
5.546818319453955,1.4988352311506685,3.8447614793357614,1
5.3373905985879855,1.6827373028621406,3.699597245086421,1
5.666437214324203,1.39077402070623,3.9276749790567713,1
5.623436434411106,1.3993013471340578,3.8978691096981297,1
5.515246473412166,1.5257711430388887,3.822877543266823,1
5.341329600751359,1.6735908623878306,3.702327553330182,1
5.620241430319468,1.4350403110765364,3.895654501620133,1
5.661440960273747,1.396631021726362,3.9242118396483363,1
5.750366701895475,1.345725844226575,3.9858504667326384,1
5.391805556461772,1.5972232083629807,3.7373148197169233,1
5.586535992287139,1.4383380998565185,3.872291672278487,1
5.710460381411634,1.3479153837120226,3.958189513202744,1
5.6957842673585475,1.3546241248013855,3.9480168061252696,1
5.671331676955166,1.3944994785422704,3.931067562029777,1
5.548706326884725,1.439681881244558,3.8460701463632767,1
5.536337070738888,1.5170192889625609,3.8374964313401643,1
5.745107282271709,1.3359182924501176,3.982204914849042,1
5.734193308214945,1.3453834970278598,3.9746399245028945,1
5.34389422952543,1.641679111867456,3.704105218534112,1
5.768909512898914,1.3254842814207983,3.998703363899329,1
5.804930053106364,1.254866935397497,4.023670899786367,1
5.50229992976514,1.5266425897062224,3.813903683039892,1
5.672396055420446,1.4457051042674407,3.9318053329620355,1
5.6478018292793895,1.4089294239737122,3.9147579144543077,1
5.715327289656886,1.3415617565255331,3.961562996930985,1
5.761590094143685,1.341719108155954,3.9936299294258033,1
5.613041788598664,1.4430607919998786,3.8906640902603162,1
5.617687457696693,1.4281970099392711,3.8938842226974275,1
5.647988485818269,1.3921170306078223,3.9148872949079667,1
5.580012502097331,1.464106762116999,3.867769933446008,1
5.5263293701747545,1.5364223906237602,3.830559621910247,1
5.5545655862545,1.4872734990751983,3.8501314754756066,1
5.615750534823986,1.4082678682289536,3.8925416500692505,1
5.665829607372217,1.3552031823046764,3.927253818011112,1
5.652925085381069,1.3859927152738072,3.918309084976477,1
5.471083085143664,1.5719227171736387,3.7922658152045363,1
5.655583084555707,1.4010919096694314,3.920151469610307,1
5.408879085917491,1.598916744500233,3.7491492885213624,1
5.665094833974404,1.4011704828403322,3.9267445119020685,1
5.389686536412403,1.68529991523228,3.7358460269441527,1
5.666306359012065,1.355075665586253,3.9275842770661007,1
5.331518933256027,1.6859804457678593,3.69552731681638,1
5.648231530421727,1.3953907892769908,3.9150557605896035,1
5.659534447738341,1.4283209392965792,3.9228903458597184,1
5.683447267140904,1.3425431547622038,3.939465449207842,1
5.7610280632758295,1.339923286609101,3.9932403593143615,1
5.7304995530465535,1.3449994872336708,3.972079608522244,1
5.730799436607995,1.3291926772352716,3.972287471967354,1
5.716639356246863,1.3203793799633567,3.9624724521885324,1
5.74205451948012,1.374700863507256,3.9800889009271345,1
5.6490884705198425,1.387454498492879,3.9156497462025217,1
5.725245553322575,1.3859510323742215,3.968437813426906,1
5.69979213852166,1.3505197776358357,3.9507948507220285,1
5.412934259502862,1.7177735346226914,3.751960120658741,1
5.427176829727021,1.573976006694339,3.761832318053546,1
5.4616213722595575,1.5600848613020974,3.785707455595651,1
5.632564389237232,1.4454381426755356,3.9041961258501368,1
5.479492128252867,1.5193660596693301,3.7980945197268894,1
5.505879816184361,1.5649709725808956,3.8163850712180993,1
5.541610589839233,1.51011245270757,3.841151756236199,1
5.244424364090946,1.7634887669104737,3.635157961757523,0
5.564743484661435,1.5331673242620956,3.8571862570603987,0
5.477229108595436,1.5719997599759217,3.7965259140317897,0
5.5672525398492585,1.4626612665984746,3.858925401589707,0
5.644981413337238,1.4165512504123392,3.9128029510960016,0
5.466682398796975,1.540454003465033,3.7892154918708005,0
5.342273260502199,1.6931664328029492,3.7029816484258844,0
5.525891420877817,1.5082947303222505,3.830256058589848,0
5.562570926765268,1.4823873854451302,3.855680354680066,0
5.371164200751519,1.6504681323719195,3.723007322203426,0
5.498589155975628,1.483181888682286,3.811331570649995,0
5.600629714004613,1.4406076241423922,3.882060695750549,0
5.537250584854531,1.5026800121001103,3.8381296310738264,0
5.734942906122175,1.3350949932246121,3.9751595061788443,0
5.697262834014706,1.3720525816428624,3.949041670434256,0
5.568671228260349,1.4600374961807694,3.8599087614619463,0
5.128776302564467,1.845575317904989,3.5549968339732203,0
5.406552708094596,1.6405355192716946,3.747536766292505,0
5.573251469026937,1.4821565113487467,3.8630835424355934,0
5.746217393029186,1.3629288785921092,3.982974384990699,0
5.26498908605325,1.6915310431943997,3.649412340804692,0
5.54690090061108,1.502064676620783,3.84481872023199,0
5.634473267506422,1.4414269034277203,3.905519259440458,0
5.440646151662634,1.6289047327456694,3.771168540577271,0
5.469403868213611,1.5460665493608081,3.7911018707239235,0
5.522116240510509,1.5078245980581368,3.827639302962143,0
5.763563195535983,1.3394208389126614,3.9949975790928356,0
5.508384656685973,1.496402024102243,3.818121294349544,0
5.581006256478585,1.439143284587704,3.868458751493546,0
5.588232592099658,1.4371414922627663,3.873467665655073,0
5.180433421698304,1.8385044529910688,3.590802820456689,0
5.5113837073375995,1.4999205877725628,3.8202000778530745,0
5.532690892267489,1.5127929075492204,3.834969093012897,0
5.546461649066239,1.4790751543051963,3.8445142542621284,0
5.407774217758937,1.59334064649095,3.7483834522723707,0
5.5200471103304505,1.4896287538153334,3.826205091211624,0
5.262261609208114,1.7608726023590775,3.6475217979194445,0
5.540098433949948,1.5198181252613305,3.840103609644972,0
5.413399842412711,1.6395047004763998,3.752282838140022,0
5.595902593227089,1.4722054313420956,3.878784105311443,0
5.554411428526026,1.4685182255983715,3.850024621480751,0
5.516890144040218,1.5278515492210896,3.8240168489284265,0
5.608926746577215,1.4669281491405768,3.8878117604852624,0
5.632974944039969,1.405411168311363,3.9044807007541182,0
5.514956631879027,1.5259154607602914,3.822676640425319,0
5.234293850235246,1.8005325696032013,3.628136024640821,0
5.491268760824388,1.5482592902677557,3.8062574593903276,0
5.687618095622397,1.3547635927013195,3.9423564472103885,0
5.452291500800707,1.5645425689660222,3.7792404814989626,0
5.724595565017036,1.3691179548097332,3.9679872758655232,0
5.35119154350124,1.720408871333209,3.7091633311421064,0
5.506020087141,1.4645092345591855,3.816482299636207,0
5.243974186993111,1.7072465573052684,3.6348459227714063,0
5.1575633207684,1.7953608866189699,3.574950474478004,0
5.555409715555266,1.4695751902687875,3.8507165813204596,0
5.330297087739913,1.720778696758546,3.6946803980418075,0
5.509829011442468,1.5012285016209859,3.819122444776736,0
5.396972340823317,1.6068920296226672,3.7408961617296894,0
5.382994516059305,1.6299617605883059,3.7312074719041535,0
5.399744127578437,1.5729156327878375,3.742817417904114,0
5.517664408271946,1.488966549940653,3.8245535279976584,0
5.519817986461483,1.5432603325277587,3.826046274647851,0
5.372425606783237,1.6762871231190213,3.723881662237854,0
5.750974951598733,1.330216973341975,3.986272073299528,0
5.759162260015972,1.3449504560749106,3.9919470830453125,0
5.416789804472643,1.600711896043926,3.7546325807840684,0
5.691358512871867,1.3786794256776727,3.9449491068809763,0
5.666722651085422,1.4154334442526555,3.927872828743037,0
5.643909883439434,1.4024295543595766,3.912060223168454,0
5.724871706712703,1.346784448663119,3.9681786827033108,0
5.647662671239594,1.3769756805330426,3.914661457451373,0
5.65384094022134,1.430757884832306,3.9189439071768106,0
5.671745443688776,1.371437804229214,3.931354363274589,0
5.701108692419579,1.3691407615965887,3.9517074163444272,0
5.6509482233699755,1.4006058770586576,3.9169388286471296,0
5.496907505039967,1.494136641893464,3.810165939045255,0
5.223757904836514,1.765509098551082,3.620833063793155,0
5.610410790159237,1.4290251628397113,3.888840421109969,0
5.493742072768095,1.5330254237551688,3.8079718285907544,0
5.334521392892711,1.6602638243960444,3.6976084632482946,0
5.535644660808589,1.4854929374034882,3.837016489349187,0
5.608825505885302,1.4160875360975722,3.887741585785105,0
5.513505528145427,1.520070793576564,3.821670811963674,0
5.5341456112952425,1.5056389472444047,3.835977427405491,0
5.549328420592851,1.4705759848940307,3.846501348863109,0
5.37868459661638,1.6926022671483942,3.72822006339385,0
5.646240465966846,1.386004000516066,3.9136756598763895,0
5.50705921471217,1.5161040722998516,3.817202567982406,0
5.52633403034967,1.5114701935109254,3.830562852097351,0
5.444935321508528,1.5730631744132788,3.774141566562896,0
5.699476395045199,1.3920245003895453,3.9505759940215395,0
5.586666557469481,1.4482078692792244,3.8723821731665056,0
5.444028421820958,1.578192320618495,3.773512951601404,0
5.639374116366598,1.4232994033902648,3.90891626901024,0
5.396532544122458,1.611579147483423,3.7405913178864694,0
5.172324959328531,1.814805492946336,3.5851824626264044,0
5.557373993536366,1.4538549027089618,3.852078115064895,0
5.536264735468466,1.5159825215166818,3.8374462923514177,0
5.583132192095084,1.4360200770307192,3.869932337772173,0
5.51164727625038,1.57384935882553,3.820382769901851,0
5.643645645721918,1.3875487662192665,3.9118770675395584,0
5.603661990530073,1.4559712204038828,3.88416250967485,0
5.3313012211320085,1.6877911468468185,3.695376410271443,0
5.585250269871572,1.4844128846770495,3.8714004774111537,0
5.5469878871046845,1.4657727133290217,3.844879014674778,0
5.460307313744334,1.5521742538831145,3.7847966196407317,0
5.538954647253101,1.4645906586440085,3.839310797120893,0
5.584083443932824,1.51383482634747,3.8705916953015063,0
5.681535184572976,1.3523430891830177,3.9381400945668847,0
5.614303573043099,1.442573311141398,3.8915386925904496,0
5.559547803568893,1.5163751973110295,3.8535848853600134,0
5.693153892205471,1.3769263894861337,3.9461935690041012,0
5.448094403547637,1.5681496112196402,3.7763312753714606,0
5.6105063706370055,1.4431084872977828,3.8889066724486514,0
5.395876750344177,1.6132858556978458,3.7401367562780248,0
5.588879544785259,1.4235222669493965,3.8739160990850516,0
5.655202316773574,1.394103493384609,3.9198875414956715,0
5.507929732224026,1.5104708923110743,3.8178059647413773,0
5.574715879145724,1.4158410490278839,3.8640985941806134,0
5.53819858823889,1.5115157251053963,3.8387867369468553,0
5.48938783011248,1.5630530968710385,3.8049536975705407,0
5.6582944671069875,1.396415104430534,3.922030856781147,0
5.594343518193335,1.5222873648323247,3.8777034368475145,0
5.742117838224306,1.3060720579912501,3.9801327901361447,0
5.493763252462166,1.528545845771629,3.8079865092359846,0
5.421210560138639,1.6192382669560754,3.757696815109898,0
5.359747438920504,1.6176392291767832,3.7150938259291344,0
5.162717221079376,1.8176579626070877,3.578522885947443,0
5.325688798796863,1.681809400345638,3.6914861755537256,0
5.4884429767564775,1.5550009758086194,3.8042987751307837,0
5.552615909291807,1.491743053343116,3.8487800623859125,0
5.4195869344831245,1.5369989359189329,3.756571403564492,0
5.507081771505914,1.4907462030572607,3.817218203160392,0
5.484501770373335,1.520787904269918,3.8015669390383033,0
5.624892118366655,1.4222148570073283,3.898878112927704,0
5.460720078779959,1.552183460939753,3.7850827265614098,0
5.535865720195665,1.4999938401086907,3.8371697160400755,0
5.522079369622247,1.4996482572169563,3.8276137460098996,0
5.514151967568782,1.4725138701386258,3.822118889627375,0
5.500423740879805,1.5116060445633566,3.8126032080038232,0
5.802623498226987,1.2991995338183873,4.022072117774922,0
5.699018636501755,1.379152170428655,3.9502586999777733,0
5.480641055530189,1.555836136334654,3.7988908954298326,0
5.58970733000453,1.4445467342241,3.8744898760758986,0
5.587911085001353,1.4626617930751444,3.8732448139163504,0
5.827942027712945,1.2304202207503667,4.039621585104038,0
5.785227101910891,1.3399600968441905,4.010013854716517,0
5.422962581673364,1.6211106908654882,3.758911223896973,0
5.7229767243479674,1.380641964398705,3.9668651810199833,0
5.756275048245843,1.2919637296692887,3.9899458203471685,0
5.679027302088514,1.389448968502772,3.9364017628936043,0
5.7558602968953725,1.326874769571824,3.989658336617956,0
5.622308024008645,1.4229738617354795,3.897086955209148,0
5.533823125626144,1.4772819155051793,3.8357538973731846,0
5.491564881409836,1.509338573255261,3.806462714539238,0
5.362867996963537,1.6652746448994469,3.7172568319384363,0
5.594918778357544,1.4457625101769593,3.878102176808424,0
5.754980122876086,1.2997772165702475,3.989048246478085,0
5.710709546436901,1.3630434540769842,3.9583622212375014,0
5.633521898246921,1.4015885824915846,3.904859820520563,0
5.587423701324179,1.4445169358242744,3.8729069852946685,0
5.552056667242669,1.5347960196039674,3.848392425336302,0
5.4009393035481725,1.584285614762072,3.74364585075781,0
5.649735261955637,1.4113009318931578,3.916098067862653,0
5.457693190418137,1.606620689015967,3.7829846474275435,0
5.57621354014022,1.4716327218647103,3.8651366936763822,0
5.518678493326069,1.5240738246578704,3.8252564381937715,0
5.681703210524372,1.3649738271389558,3.938256561281356,0
5.497915185735327,1.520362293229257,3.810864410078148,0
5.65966982637864,1.4074349156365877,3.9229841831825483,0
5.794175121894906,1.3359291914633538,4.016216149540031,0
5.633134350743417,1.4505428593832312,3.904591193061176,0
5.508396474539003,1.5248202938097926,3.818129485861051,0
5.642112559272929,1.433688778287863,3.910814412989885,0
5.574029193944021,1.4651633360272294,3.863622620269121,0
5.583927301664218,1.4467576231495072,3.870483465728254,0
5.568002945105377,1.5256806149799724,3.859445542877262,0
5.654037204369291,1.4961918696326115,3.9190799471176074,0
5.60673141344229,1.4855366089728357,3.8862900715123985,0
5.539639180304837,1.499266425239034,3.839785279275703,0
5.354771042137376,1.6629104849126464,3.711644450529562,0
5.876578101507227,1.239634084229597,4.073333542528049,0
5.567365105626314,1.422661445841441,3.8590034262407,0
5.583047770173927,1.4464487926609046,3.8698738209555454,0
5.515475709087099,1.516307529183812,3.8230364373285863,0
5.490652336133073,1.546983097697922,3.805830186353517,0
5.6817922233716995,1.4330934283905956,3.9383182602855147,0
5.749853300103842,1.2904556084718968,3.985494603728274,0
5.549662882201404,1.4927617919064158,3.8467331799840823,0
5.598725935431506,1.494697985115428,3.880741097000191,0
5.539461479665386,1.4936543064498862,3.8396621065784826,0
5.59291450581836,1.4533355900770975,3.8767129209488163,0
5.508050109915275,1.5583503774228913,3.817889404198668,0
5.568481608849492,1.4978876472132416,3.8597773273019333,0
5.625307017480193,1.3886857854827015,3.899165699078469,0
5.523614684642984,1.4810338647526986,3.828677945287795,0
5.690971542836017,1.383078694196716,3.9446808796916653,0
5.614834742347087,1.4219264562396026,3.891906871095909,0
5.645003945148998,1.410133927156971,3.9128185689577952,0
5.639567906861844,1.4017980612438579,3.9090505943456364,0
5.635644815358987,1.4286757222008852,3.9063313145313545,0
5.534923797256491,1.5086362229731547,3.8365168248104813,0
5.410563541536286,1.6038954248462929,3.7503168641843083,0
5.430781893858187,1.6119603234691215,3.764331158091801,0
5.312755053377384,1.6484176692574568,3.682521186382134,0
5.39991749724033,1.6101904908435989,3.74293758859645,0
5.58648686652448,1.466745280222671,3.8722576208946053,0
5.689970251545073,1.3334178122698546,3.9439868374564298,0
5.39432738295549,1.5997063705452907,3.7390628166409043,0
5.466837579558194,1.5582191877596745,3.7893230549779164,0
5.544053377039787,1.5367890049899742,3.842844967296972,0
5.5536854389028925,1.4931978163049027,3.849521403820362,0
5.399866707826666,1.6254196018217304,3.742902384057566,0
5.721382001973677,1.3695864698250588,3.965759803702469,0
5.436147548950117,1.5861053247831007,3.7680503467906297,0
5.688138299377926,1.3918652801893903,3.9427170249768513,0
5.414729326718829,1.623755263065449,3.753204366438406,0
5.532610890113017,1.4959875952607615,3.8349136397450865,0
5.606071798049415,1.4453388379043892,3.8858328609625747,0
5.493052149894886,1.5215431493110134,3.8074936104963855,0
5.526408910546158,1.4769045535714853,3.8306147550944276,0
5.743706929030013,1.3275519964103129,3.9812342639477736,0
5.475787377355732,1.5307165873527717,3.795526582087861,0
5.500697596315273,1.5476284734938608,3.812793030126798,0
5.511865663222709,1.5027570211515466,3.8205341442159915,0
5.586054821346729,1.4866175238165427,3.871958149997774,0
5.3686377764811315,1.6003882660458546,3.7212561383435085,0
5.781353844589432,1.2812633339378316,4.007329117324565,0
5.58584677040242,1.449594143982661,3.871813940072314,0
5.587743154210144,1.4578837748940714,3.8731284131618953,0
5.602922081853016,1.4624338663231236,3.883649644061475,0
5.543235266965896,1.5506686278920094,3.842277896605866,0
5.487572274523096,1.537195528952711,3.803695250332609,0
5.101723788320056,1.8764591757789362,3.536245459997648,0
